"sim_idx","method","converged","calibrated","n","prevalence","incub","true_beta","pred_beta","err_beta_pct","true_R0","pred_R0","err_R0_pct","mae","rmse","smape","pearson_r","peak_day_true","peak_day_pred","peak_day_err","peak_size_true","peak_size_pred","rel_peak_err","dieout_pred","time_sec","cpu_sec","n_evals","n_model_runs","beta_lo_95","beta_hi_95","beta_covered","R0_lo_95","R0_hi_95","R0_covered","cv_beta","accept_rate","epsilon","n_unique_frac"
2677,"ABC",TRUE,"beta",8656,0.0383549,12.848487,0.13719748,0.10360646346518,24.4836977253398,1.03789930164434,0.783783172084138,24.483697880206,2.73351648351648,4.28548534187023,86.0339773210216,0.806395930473501,3,2,1,25,39,55.9999977600001,0,94.6800000000001,94.3249999999998,1543,1544,0.026779562084957,0.147372950134443,1,0.202587458503744,1.11487676031517,1,0.34360250833337,0.0273333333333333,2.46620565437482,0.0286666666666667
11176,"ABC",TRUE,"beta",5594,0.20128709,20.714901,0.2006183,0.196377846980175,2.11369202046282,1.24255579703148,1.21629199416891,2.11369202929764,2.56318681318681,4.31359975625264,55.8966938701999,0.947459311441529,6,2,4,55,62,12.7272724958678,0,63.905,63.6669999999999,1604,1605,0.0251662344317147,0.358515391550165,1,0.155870379135803,2.22051217708289,1,0.486543799762177,0.0756666666666667,4.82909280948683,0.0653333333333333
18768,"ABC",TRUE,"beta",7435,0.0801614,15.919183,0.24924009,0.258367121876823,3.66194372671103,2.17265810658511,2.2522196241413,3.66194373971799,3.24450549450549,5.31507290636732,37.9757929047191,0.973601047996511,56,47,9,86,83,3.48837205246079,0,90.329,89.999,1717,1718,0.0975492271486805,0.400785099862,1,0.850349232162823,3.49369556163174,1,0.297695254172481,0.0793333333333333,8.55653307372549,0.0666666666666667
4489,"ABC",TRUE,"beta",8634,0.04250637,10.780946,0.26224655,0.266419324969116,1.59116486116011,2.57875407124004,2.61978630003381,1.59116486661052,3.73351648351648,7.59644943088835,27.2160554377568,0.977291576440956,54,57,3,126,162,28.5714283446712,0,99.486,99.112,1696,1697,0.152742649637296,0.389930904976542,1,1.50196725030003,3.83431510809416,1,0.194755134601536,0.0566666666666667,12.0889594076761,0.0546666666666667
10826,"ABC",TRUE,"beta",5437,0.27220893,13.920175,0.4732046,1.0013818729223,111.617104272893,3.40435086487441,7.20418872756641,111.617104475981,5.25549450549451,14.18916549986,30.63548861052,0.944490153304122,17,14,3,136,184,35.2941173875433,0,71.341,71.049,2344,2345,0.153570808149346,12.2645752060388,1,1.10482635532852,88.2343857392666,1,1.32116111336188,0.543333333333333,10.4423022281572,0.521333333333333
17718,"ABC",TRUE,"beta",6058,0.20270717,19.467718,0.43746516,0.546197094031421,24.8549927456787,2.30886673854016,2.8827354002235,24.8549927917296,3.0521978021978,6.65660871318418,33.9106610659699,0.97482752768124,25,28,3,89,106,19.1011233808863,0,79.501,79.23,1987,1988,0.124266941651017,3.88587579468597,1,0.655859790704576,20.5089917845086,1,1.49026015519607,0.278,8.68725857439857,0.271333333333333
286,"ABC",TRUE,"beta",6777,0.054891545,19.355078,0.20438276,0.211055979786121,3.26506000480179,1.55003614907297,1.60064575968394,3.26506001867056,3.93131868131868,5.56060515324813,59.3352609702374,0.863938494170906,81,110,29,40,38,4.999999875,0,87.048,86.735,1670,1671,0.0754018255001827,0.272820391705858,1,0.571846447476172,2.0690662429078,1,0.23380901314503,0.0403333333333333,5.02569496588381,0.0306666666666667
1323,"ABC",TRUE,"beta",8772,0.10556316,17.426497,0.5787459,0.655477571268437,13.2582660431554,3.6894972354234,4.17866059539591,13.2582660624705,4.02472527472527,9.23577016547351,25.9306083706853,0.981496739166823,41,34,7,159,191,20.1257860369447,0,125.186,124.689,2020,2021,0.289216941812226,1.64133917173503,1,1.84375406763801,10.4635148802066,1,0.480380650423884,0.218666666666667,14.5786904173768,0.199333333333333
2624,"ABC",TRUE,"beta",5933,0.10045508,15.48978,0.3348292,0.350155633376419,4.57738851051361,4.25575978864903,4.45056244883151,4.57738852310885,2.41758241758242,5.38057147992195,19.0904253589733,0.98389184979183,38,44,6,109,120,10.0917430266813,0,78.1949999999999,77.9200000000001,1852,1853,0.184056811438481,1.18978647886582,1,2.33940641063219,15.122472752781,1,0.673944062767452,0.136666666666667,10.0741918117207,0.132
10113,"ABC",TRUE,"beta",5013,0.08896868,19.07323,0.21458475,0.219901984542117,2.47791817328018,1.83289811010163,1.8783158256812,2.47791818347577,2.68681318681319,4.21470476590428,48.6259996693988,0.93793515894583,33,65,32,40,45,12.4999996875,0,60.6850000000001,60.4789999999999,1648,1649,0.0766417285649974,0.372487836796171,1,0.65464334926739,3.1816438591258,1,0.374327643110517,0.0586666666666667,4.8012618533689,0.0653333333333333
2516,"ABC",TRUE,"beta",6431,0.22997978,13.305174,0.5590842,0.88088001861084,57.5576662755384,3.41528664661542,5.38104594054338,57.5576663616353,4.37637362637363,11.6664965973999,27.2372801685071,0.971463082656502,24,15,9,157,204,29.936305541807,0,81.486,81.187,2257,2258,0.214924618492881,7.07348093867811,1,1.31291347451358,43.2098868023028,1,1.13069566906333,0.449,12.6349887044049,0.446666666666667
72,"ABC",TRUE,"beta",6294,0.29965046,10.8752,1.1842574,8.69234097079596,633.990850676217,4.93334146491228,36.2102750114828,633.990851083055,8.1510989010989,29.68270854914,24.3296012586984,0.889178937894932,9,7,2,248,425,71.3709674541493,0,80.759,80.456,2770,2771,0.782438874090322,19.2297873898661,1,3.25945874715164,80.1068310756374,1,0.644863004384369,0.81,15.8668974303716,0.852
19570,"ABC",TRUE,"beta",8622,0.11203897,5.457768,0.25457108,0.259087224485479,1.77402101909584,1.41524221125307,1.44034890565043,1.774021024811,2.33516483516484,5.45460789175054,20.3455711577982,0.985668152476084,2,2,0,155,137,11.6129031508845,0,74.817,74.557,1702,1703,0.122575884380262,0.395555089436363,1,0.681438620823003,2.19901749816327,1,0.259842804812152,0.0616666666666667,10.4071760428472,0.052
410,"ABC",TRUE,"beta",7172,0.24093698,10.530937,1.2303724,2.5768070054628,109.433095570777,4.9745191682178,10.4182894881847,109.433095637722,5.74175824175824,19.6363925426213,18.7805467725028,0.957380914048344,12,10,2,269,378,40.5204459460207,0,94.5850000000002,94.242,2680,2681,0.449036740882444,16.7117290179378,1,1.81550063603001,67.5671986252237,1,0.986303865198568,0.692666666666667,17.8661368559027,0.688666666666667
