"sim_idx","generation","epsilon","next_epsilon","accept_rate","n_sims","ess"
9113,6,44.3092257915285,22.4014345018277,0.376647834274953,441,198.780126452858
9440,1,NA,105.654149255249,1,200,200
9440,2,105.654149255249,95.3471787864676,0.362976406533575,382,195.299982360691
9440,3,95.3471787864676,80.406541798132,0.451467268623025,384,194.11709478187
9440,4,80.406541798132,57.4899596810855,0.384615384615385,439,195.77152856418
9440,5,57.4899596810855,35.2630288592727,0.337837837837838,494,198.920745260576
9440,6,35.2630288592727,20.7868275215715,0.383877159309021,493,198.337782033353
1739,1,NA,46.4140435269323,1,200,200
1739,2,46.4140435269323,43.7118247283918,0.366300366300366,366,196.663052201218
1739,3,43.7118247283918,38.7174032078653,0.373831775700935,442,196.566956091022
1739,4,38.7174032078653,32.079549315275,0.419287211740042,407,196.523065621803
1739,5,32.079549315275,24.336568482886,0.383877159309021,443,194.86090434202
1739,6,24.336568482886,15.2213947530644,0.388349514563107,432,199.235681482873
606,1,NA,81.100527515289,1,200,200
606,2,81.100527515289,75.3216586831862,0.36231884057971,376,195.800155471372
606,3,75.3216586831862,65.9347370402275,0.3690036900369,442,197.130947635541
606,4,65.9347370402275,52.240113768353,0.311526479750779,527,197.746065766218
606,5,52.240113768353,34.59213421857,0.314465408805031,524,196.263037212359
606,6,34.59213421857,20.1360614731266,0.378787878787879,435,198.459759729353
17085,1,NA,49.7484991342203,1,200,200
17085,2,49.7484991342203,45.9062284827159,0.316455696202532,418,196.019305026788
17085,3,45.9062284827159,40.2422235791983,0.369685767097967,449,196.008309386894
17085,4,40.2422235791983,31.0314731773893,0.397614314115308,425,196.095926268884
17085,5,31.0314731773893,22.3002960355328,0.368324125230203,459,196.776212594262
17085,6,22.3002960355328,13.4840683230813,0.36697247706422,457,199.085447978858
12998,1,NA,57.0545563038974,1,200,200
12998,2,57.0545563038974,53.7347856977017,0.294550810014728,454,196.723187332475
12998,3,53.7347856977017,48.9758761892257,0.371747211895911,454,196.99053113801
12998,4,48.9758761892257,42.8093652382263,0.344827586206897,482,196.371315640668
12998,5,42.8093652382263,31.4601091341992,0.401606425702811,425,194.418464573128
12998,6,31.4601091341992,20.7566652764752,0.425531914893617,408,197.062568209011
16972,1,NA,52.8207586658227,1,200,200
16972,2,52.8207586658227,50.1896924751167,0.36036036036036,395,194.819668856238
16972,3,50.1896924751167,45.0107661596095,0.394477317554241,409,197.204637074547
16972,4,45.0107661596095,38.8253701454356,0.399201596806387,423,196.330752558824
16972,5,38.8253701454356,28.5489384530839,0.410677618069815,414,195.88771670234
16972,6,28.5489384530839,18.1616942023698,0.386100386100386,437,198.342126045073
18366,1,NA,38.782016308894,1,200,200
18366,2,38.782016308894,35.4095930100336,0.344234079173838,394,195.777453294678
18366,3,35.4095930100336,29.6351879526773,0.346020761245675,478,197.301224179958
18366,4,29.6351879526773,23.2479161480525,0.325732899022801,478,197.275680120653
18366,5,23.2479161480525,14.5115476037301,0.396825396825397,419,197.36027295044
18366,6,14.5115476037301,9.0878438789581,0.378071833648393,470,198.936215526486
15683,1,NA,32.5282624126619,1,200,200
15683,2,32.5282624126619,28.5710737922929,0.315955766192733,438,196.695696626356
15683,3,28.5710737922929,23.8128179435559,0.351493848857645,474,197.661326851714
15683,4,23.8128179435559,17.3048856677185,0.392927308447937,429,196.029127161449
15683,5,17.3048856677185,11.6574019243447,0.37243947858473,451,198.235002951522
15683,6,11.6574019243447,7.90542200016718,0.380228136882129,480,199.036859305874
11037,1,NA,58.6471075033464,1,200,200
11037,2,58.6471075033464,53.8528915760184,0.334448160535117,392,195.786290173607
11037,3,53.8528915760184,46.7665890865988,0.359066427289048,446,196.044141644231
11037,4,46.7665890865988,35.5659113344658,0.355871886120996,486,196.029520130523
11037,5,35.5659113344658,24.7324635928353,0.373134328358209,455,197.761240696254
11037,6,24.7324635928353,14.4843818483203,0.417536534446764,442,197.724659585032
5746,1,NA,58.0652323439497,1,200,200
5746,2,58.0652323439497,53.032491182275,0.402414486921529,344,194.085316074202
5746,3,53.032491182275,44.5505141149091,0.375234521575985,435,196.573833828717
5746,4,44.5505141149091,33.2369939343133,0.379506641366224,421,197.479175879247
5746,5,33.2369939343133,22.9215992489573,0.4,424,197.970881996019
5746,6,22.9215992489573,11.9831571127829,0.425531914893617,439,198.54331980602
11584,1,NA,85.6631834970964,1,200,200
11584,2,85.6631834970964,80.850161072468,0.359712230215827,392,196.80269634515
11584,3,80.850161072468,71.8712883974573,0.375234521575985,435,196.074090321753
11584,4,71.8712883974573,56.5898042810374,0.353982300884956,462,197.284348251032
11584,5,56.5898042810374,38.24906278502,0.351493848857645,471,197.408650918183
11584,6,38.24906278502,23.6089195848863,0.3690036900369,457,199.041079124769
6270,1,NA,137.544122819662,1,200,200
6270,2,137.544122819662,129.309376258426,0.329489291598023,414,196.228560229748
6270,3,129.309376258426,118.888005478208,0.36231884057971,446,196.630636862194
6270,4,118.888005478208,102.390235738781,0.394477317554241,434,196.214032843546
6270,5,102.390235738781,80.3619602817086,0.333333333333333,505,197.752663893945
6270,6,80.3619602817086,49.0625004180526,0.371747211895911,454,195.930135479598
8851,1,NA,45.920349653806,1,200,200
8851,2,45.920349653806,40.1125987636041,0.33112582781457,414,197.787191309621
8851,3,40.1125987636041,32.1384012542589,0.363636363636364,458,196.212261260731
8851,4,32.1384012542589,21.4043448647684,0.384615384615385,458,197.831754898067
8851,5,21.4043448647684,13.5831463624103,0.355871886120996,521,196.590847480686
8851,6,13.5831463624103,9.48891573355713,0.343053173241852,562,199.180421007944
18408,1,NA,49.9396861845895,1,200,200
18408,2,49.9396861845895,47.1096629184112,0.33955857385399,399,195.586927880799
18408,3,47.1096629184112,43.7659390267877,0.318471337579618,499,198.136199470702
18408,4,43.7659390267877,39.1720458430339,0.364963503649635,453,196.93852945395
18408,5,39.1720458430339,30.0832086148822,0.353356890459364,468,197.03457451964
18408,6,30.0832086148822,20.0770921298452,0.33500837520938,504,197.050174193347
6600,1,NA,36.8647633042918,1,200,200
6600,2,36.8647633042918,34.2231879244881,0.325732899022801,427,196.874703205913
6600,3,34.2231879244881,29.6349296630276,0.408163265306122,418,196.705065635112
6600,4,29.6349296630276,23.4465723709898,0.383141762452107,416,197.132420654277
6600,5,23.4465723709898,15.740983723153,0.353982300884956,481,197.642807547995
6600,6,15.740983723153,9.08442815417089,0.37593984962406,476,197.359339799437
11378,1,NA,41.9163036885479,1,200,200
11378,2,41.9163036885479,38.2070641957673,0.333889816360601,414,195.919168744474
11378,3,38.2070641957673,33.7488664361358,0.36563071297989,454,196.559264852971
11378,4,33.7488664361358,27.1757616276447,0.411522633744856,421,196.936255266632
11378,5,27.1757616276447,18.1571640523368,0.393700787401575,443,195.931688262907
11378,6,18.1571640523368,11.5703684809319,0.421052631578947,421,198.443695369017
17189,1,NA,61.5732497662546,1,200,200
17189,2,61.5732497662546,58.3788389278897,0.304878048780488,459,196.473329823353
17189,3,58.3788389278897,54.2205879520076,0.378787878787879,439,197.275828913734
17189,4,54.2205879520076,47.1169139981615,0.36563071297989,469,195.080434275155
17189,5,47.1169139981615,34.3343433677108,0.342465753424658,473,196.745670043789
17189,6,34.3343433677108,22.0343118884858,0.33003300330033,503,197.963683349588
11605,1,NA,29.7139519237274,1,200,200
11605,2,29.7139519237274,28.8045469072257,0.355239786856128,383,196.26011953949
11605,3,28.8045469072257,27.4019728733841,0.33500837520938,467,197.409578404048
11605,4,27.4019728733841,24.9233946543286,0.347222222222222,469,196.948938146813
11605,5,24.9233946543286,21.2105796542532,0.337837837837838,481,197.668289696847
11605,6,21.2105796542532,15.3833160842937,0.41407867494824,401,195.948269665375
6909,1,NA,74.9919549202618,1,200,200
6909,2,74.9919549202618,65.3882275652448,0.35778175313059,384,196.230296461468
6909,3,65.3882275652448,56.0735359606376,0.379506641366224,433,194.303895643566
6909,4,56.0735359606376,41.7845277082427,0.387596899224806,424,196.560353130901
6909,5,41.7845277082427,27.2103406792218,0.434782608695652,396,197.446528832276
6909,6,27.2103406792218,15.9996808860951,0.441501103752759,407,197.312717258681
738,1,NA,34.8150306935582,1,200,200
738,2,34.8150306935582,30.2857391647735,0.402414486921529,347,195.936873431314
738,3,30.2857391647735,24.2312009356823,0.378787878787879,446,196.908877328667
738,4,24.2312009356823,17.1762719057375,0.393700787401575,432,196.539328545762
738,5,17.1762719057375,11.13342971012,0.350877192982456,483,198.237376596247
738,6,11.13342971012,7.0829962574793,0.366300366300366,514,197.959649161388
1994,1,NA,48.9272472594411,1,200,200
1994,2,48.9272472594411,47.0686479024549,0.308641975308642,445,197.519205586446
1994,3,47.0686479024549,43.2523341473564,0.402414486921529,418,195.25054473579
1994,4,43.2523341473564,37.0642040588847,0.33500837520938,477,198.338678282641
1994,5,37.0642040588847,27.6284953502151,0.362976406533575,481,194.122589750751
1994,6,27.6284953502151,13.6711239224931,0.36563071297989,458,197.098641147147
119,1,NA,70.9895925636195,1,200,200
119,2,70.9895925636195,66.5446027117272,0.33955857385399,401,197.132500863421
119,3,66.5446027117272,59.6999587807862,0.355239786856128,469,195.872350201134
119,4,59.6999587807862,49.8969940351788,0.377358490566038,441,196.484119942509
119,5,49.8969940351788,37.2199007793607,0.425531914893617,400,197.585132703302
119,6,37.2199007793607,22.6901262990085,0.384615384615385,445,197.16928624838
14926,1,NA,48.2780548068711,1,200,200
14926,2,48.2780548068711,44.1938471274093,0.29940119760479,437,197.339568737265
14926,3,44.1938471274093,37.3879753804741,0.350262697022767,482,196.205169183566
14926,4,37.3879753804741,28.6160099872521,0.369685767097967,447,197.216044194623
14926,5,28.6160099872521,18.5698429659046,0.355239786856128,467,197.942940059082
14926,6,18.5698429659046,10.4988829107324,0.382409177820268,475,198.26999012888
17609,1,NA,53.5387652941667,1,200,200
17609,2,53.5387652941667,52.1783709464589,0.350877192982456,394,196.22568742836
17609,3,52.1783709464589,50.0913635050451,0.386847195357834,431,196.961518982788
17609,4,50.0913635050451,46.8968062638072,0.396825396825397,437,196.280762011732
17609,5,46.8968062638072,42.1278319220104,0.354609929078014,470,196.455426154381
17609,6,42.1278319220104,34.2584442408205,0.359712230215827,454,196.507833262566
17436,1,NA,69.927657595253,1,200,200
17436,2,69.927657595253,65.1909150789409,0.373831775700935,398,194.974696732908
17436,3,65.1909150789409,59.2845675203777,0.315457413249211,514,197.492302353277
17436,4,59.2845675203777,50.7753482147801,0.315457413249211,518,196.894778572587
17436,5,50.7753482147801,37.0798895851213,0.418410041841004,415,195.672366867063
17436,6,37.0798895851213,24.1569621642065,0.366300366300366,442,197.64329995728
18553,1,NA,36.9147740379455,1,200,200
18553,2,36.9147740379455,33.7905879484658,0.297176820208024,457,197.123550466449
18553,3,33.7905879484658,29.0240989419905,0.36697247706422,440,197.553052293013
18553,4,29.0240989419905,22.6985834334856,0.353982300884956,476,197.607915622747
18553,5,22.6985834334856,15.7418761408184,0.378787878787879,427,196.773619091105
18553,6,15.7418761408184,9.10024685188488,0.352733686067019,473,198.92261570113
7293,1,NA,115.172728351508,1,200,200
7293,2,115.172728351508,109.073895619784,0.36101083032491,378,195.278064829454
7293,3,109.073895619784,100.822906185639,0.36697247706422,450,197.11655496457
7293,4,100.822906185639,91.7657991504105,0.385356454720617,435,197.007450474873
7293,5,91.7657991504105,75.0458017016203,0.397614314115308,411,195.997200725521
7293,6,75.0458017016203,54.5010903702414,0.32258064516129,490,196.787373515288
3405,1,NA,53.6193983889312,1,200,200
3405,2,53.6193983889312,49.5637736676729,0.36697247706422,376,193.938526532603
3405,3,49.5637736676729,44.0088059971791,0.383877159309021,434,198.44127532371
3405,4,44.0088059971791,35.8498845235531,0.386847195357834,441,193.414533250161
3405,5,35.8498845235531,25.3139507831489,0.411522633744856,414,197.1954929182
3405,6,25.3139507831489,15.2792835925977,0.32520325203252,537,198.325662071804
10537,1,NA,95.7449747805722,1,200,200
10537,2,95.7449747805722,91.4611022039917,0.309119010819165,433,197.601890187499
10537,3,91.4611022039917,85.0663348976479,0.336700336700337,490,194.989913613748
10537,4,85.0663348976479,72.9637786757743,0.347222222222222,465,197.401596223515
10537,5,72.9637786757743,50.8588663584393,0.344234079173838,482,196.499966914014
10537,6,50.8588663584393,32.0239750793257,0.380228136882129,441,198.15114552412
18466,1,NA,81.3711563140336,1,200,200
18466,2,81.3711563140336,75.9855208528509,0.352112676056338,385,196.164458179357
18466,3,75.9855208528509,65.4873303733042,0.343053173241852,474,197.679976580486
18466,4,65.4873303733042,51.7711749670562,0.33112582781457,489,197.514423630695
18466,5,51.7711749670562,31.5553606483981,0.36563071297989,446,196.174912596873
18466,6,31.5553606483981,17.9720721147899,0.344234079173838,491,199.545625844941
8626,1,NA,40.3338274261719,1,200,200
8626,2,40.3338274261719,38.5509609588621,0.337837837837838,399,196.017039013271
8626,3,38.5509609588621,35.0290289033232,0.37243947858473,440,197.059497899892
8626,4,35.0290289033232,30.6185885675092,0.361663652802893,468,196.902538227499
8626,5,30.6185885675092,23.6533887887717,0.394477317554241,440,195.603483165208
8626,6,23.6533887887717,16.7280194431441,0.33112582781457,500,196.651022676847
3481,1,NA,78.8828592598266,1,200,200
3481,2,78.8828592598266,75.6516702498175,0.390625,369,194.168966184264
3481,3,75.6516702498175,69.6373366998381,0.341296928327645,473,198.272398318362
3481,4,69.6373366998381,61.3541495798234,0.330578512396694,506,196.412469754873
3481,5,61.3541495798234,47.6300614335092,0.390625,438,196.08292567568
3481,6,47.6300614335092,23.2887680179818,0.373134328358209,447,197.087844901906
17818,1,NA,39.6564031947844,1,200,200
17818,2,39.6564031947844,38.27375626666,0.373134328358209,360,196.46636730069
17818,3,38.27375626666,36.3769690405412,0.413223140495868,403,196.171202287777
17818,4,36.3769690405412,32.1079265230724,0.376647834274953,438,196.702936191407
17818,5,32.1079265230724,25.814262937109,0.378071833648393,440,197.559711371575
17818,6,25.814262937109,15.3728816779642,0.388349514563107,450,193.486698580025
127,1,NA,74.595980232482,1,200,200
127,2,74.595980232482,69.2724237378136,0.318471337579618,433,197.269285757097
127,3,69.2724237378136,61.2594601802808,0.373831775700935,433,195.862816843113
127,4,61.2594601802808,47.2853055740792,0.4,424,196.784241841281
127,5,47.2853055740792,33.8592308018143,0.357142857142857,464,196.904126509032
127,6,33.8592308018143,20.2002991819691,0.353356890459364,474,197.675834792775
13426,1,NA,86.3722134973277,1,200,200
13426,2,86.3722134973277,82.9371238882821,0.286123032904149,454,197.015615436686
13426,3,82.9371238882821,78.0437757431521,0.377358490566038,454,195.013490553489
13426,4,78.0437757431521,68.4245570686906,0.378787878787879,437,195.468127750721
13426,5,68.4245570686906,53.7910560638438,0.351493848857645,459,197.34830526642
13426,6,53.7910560638438,32.0319999079346,0.362976406533575,480,196.503400500596
10610,1,NA,54.9965524803354,1,200,200
10610,2,54.9965524803354,48.8068059357209,0.296296296296296,481,197.641049249905
10610,3,48.8068059357209,41.0755687243482,0.380228136882129,435,195.846065460606
10610,4,41.0755687243482,29.1884506658161,0.403225806451613,410,197.386804780334
10610,5,29.1884506658161,17.5803883563584,0.364963503649635,467,197.568087173555
10610,6,17.5803883563584,11.0803596072811,0.389863547758285,477,199.212825067729
15273,1,NA,104.055712345665,1,200,200
15273,2,104.055712345665,96.8476556551833,0.36036036036036,384,196.302600042556
15273,3,96.8476556551833,84.9110612274016,0.344234079173838,488,197.125493279158
15273,4,84.9110612274016,66.6903698258099,0.33112582781457,500,197.11174163503
15273,5,66.6903698258099,45.2698864634471,0.376647834274953,437,196.928113672114
15273,6,45.2698864634471,24.7557270221585,0.387596899224806,423,199.268963444236
19580,1,NA,92.5473455840396,1,200,200
19580,2,92.5473455840396,88.1034353733885,0.289855072463768,451,196.664233314899
19580,3,88.1034353733885,80.3277929983616,0.379506641366224,433,196.86987292483
19580,4,80.3277929983616,65.5807083089175,0.36036036036036,463,196.961637435259
19580,5,65.5807083089175,44.250577659921,0.374531835205993,446,196.992767104576
19580,6,44.250577659921,21.1872537217964,0.37037037037037,444,195.531114512019
19285,1,NA,66.0504926075247,1,200,200
19285,2,66.0504926075247,62.922558914514,0.37243947858473,353,194.383254453941
19285,3,62.922558914514,57.3760363681738,0.391389432485323,407,196.250381005878
19285,4,57.3760363681738,47.2300146455961,0.415800415800416,406,196.301139510301
19285,5,47.2300146455961,35.4677370108427,0.336700336700337,498,196.924948421086
19285,6,35.4677370108427,20.9309383392264,0.437636761487965,382,197.874716192861
12822,1,NA,87.746434462487,1,200,200
12822,2,87.746434462487,84.8177090646736,0.334448160535117,395,195.398696170365
12822,3,84.8177090646736,80.1888718880759,0.405679513184584,410,195.387710517272
12822,4,80.1888718880759,72.4579016177848,0.361663652802893,459,196.489410022761
12822,5,72.4579016177848,59.711207832602,0.343053173241852,487,196.954583612931
12822,6,59.711207832602,41.1556707551403,0.378071833648393,452,195.42594587576
3073,1,NA,81.3220177224966,1,200,200
3073,2,81.3220177224966,75.9838386975121,0.368324125230203,389,194.308760325422
3073,3,75.9838386975121,65.7293894383276,0.402414486921529,424,197.128528300898
3073,4,65.7293894383276,49.0757558776285,0.343053173241852,479,196.131883537234
3073,5,49.0757558776285,32.5946602044309,0.352112676056338,473,198.440642732229
3073,6,32.5946602044309,20.0457622870035,0.34965034965035,520,199.266015407163
2380,1,NA,32.8979833456877,1,200,200
2380,2,32.8979833456877,29.9463555150161,0.315457413249211,418,197.886149543874
2380,3,29.9463555150161,24.4596417783606,0.363636363636364,467,195.618126968172
2380,4,24.4596417783606,17.9502855602084,0.320512820512821,497,197.652314904349
2380,5,17.9502855602084,11.7516586068776,0.382409177820268,431,198.261908067359
2380,6,11.7516586068776,7.29368234586163,0.361663652802893,481,199.054293041079
2483,1,NA,31.473450166156,1,200,200
2483,2,31.473450166156,29.5566383395032,0.35778175313059,372,196.928244207777
2483,3,29.5566383395032,26.7330743727944,0.318471337579618,503,198.237069545983
2483,4,26.7330743727944,22.8221737722308,0.335570469798658,479,196.443360614069
2483,5,22.8221737722308,17.3964148338541,0.323101777059774,518,197.557410792293
2483,6,17.3964148338541,12.5940394012464,0.36697247706422,469,196.541116669382
3461,1,NA,146.197484914223,1,200,200
3461,2,146.197484914223,131.137540520036,0.340715502555366,400,197.051571189001
3461,3,131.137540520036,116.355268716839,0.31201248049922,534,197.458899836439
3461,4,116.355268716839,91.3537628203887,0.377358490566038,434,196.171857800707
3461,5,91.3537628203887,54.3223155771,0.335570469798658,501,195.79638945321
3461,6,54.3223155771,35.0503195684553,0.329489291598023,490,198.020909342715
15231,1,NA,45.0929122324649,1,200,200
15231,2,45.0929122324649,41.5851115685763,0.347826086956522,413,195.245165849472
15231,3,41.5851115685763,36.1406317108724,0.338983050847458,487,196.801472808928
15231,4,36.1406317108724,28.6809790707188,0.351493848857645,464,198.047290928978
15231,5,28.6809790707188,20.6662581444936,0.371057513914657,460,197.051303242101
15231,6,20.6662581444936,13.4703579740717,0.353356890459364,499,198.034228905174
7458,1,NA,59.7461085392677,1,200,200
7458,2,59.7461085392677,56.3983696451138,0.389105058365759,360,195.015477896313
7458,3,56.3983696451138,50.304239127167,0.35778175313059,436,197.579616976376
7458,4,50.304239127167,43.2926248653831,0.352733686067019,474,196.207234906711
7458,5,43.2926248653831,32.7393540327978,0.442477876106195,381,196.950007977601
7458,6,32.7393540327978,20.96658577464,0.367647058823529,464,197.874168798109
15884,1,NA,36.4372397379412,1,200,200
15884,2,36.4372397379412,32.7562545148066,0.352112676056338,402,194.44554350686
15884,3,32.7562545148066,27.0481069610526,0.429184549356223,389,197.620329607904
15884,4,27.0481069610526,18.9802313289199,0.373134328358209,454,197.42734447684
15884,5,18.9802313289199,11.8094286755526,0.343053173241852,527,197.888013319089
15884,6,11.8094286755526,8.03785644845843,0.426439232409382,447,197.71016580066
6885,1,NA,38.6261307634355,1,200,200
6885,2,38.6261307634355,36.8772093437273,0.329489291598023,411,196.799776649405
6885,3,36.8772093437273,34.3854955690928,0.32,516,197.732611385419
6885,4,34.3854955690928,30.4652084518256,0.37593984962406,449,197.466708916983
6885,5,30.4652084518256,24.4745059365433,0.384615384615385,425,197.427046404083
6885,6,24.4745059365433,16.6178102860523,0.413223140495868,391,195.265302890172
15097,1,NA,105.210906946856,1,200,200
15097,2,105.210906946856,99.4785304574674,0.317460317460317,412,197.960766361671
15097,3,99.4785304574674,89.8803625220541,0.371057513914657,463,195.089760025181
15097,4,89.8803625220541,76.2608731709214,0.353982300884956,477,196.487294852698
15097,5,76.2608731709214,58.7454653050434,0.368324125230203,449,195.719059618074
15097,6,58.7454653050434,38.012603236838,0.373134328358209,457,196.95088795781
18684,1,NA,70.5552617460437,1,200,200
18684,2,70.5552617460437,64.4748007602209,0.343053173241852,398,195.380304440978
18684,3,64.4748007602209,55.5297134287242,0.391389432485323,431,197.234025101704
18684,4,55.5297134287242,44.3370282603306,0.354609929078014,466,197.306810017939
18684,5,44.3370282603306,31.6846796108722,0.343053173241852,486,196.322609237241
18684,6,31.6846796108722,20.828364237614,0.379506641366224,453,196.893015229532
14970,1,NA,75.8841634093878,1,200,200
14970,2,75.8841634093878,66.4592706717108,0.421052631578947,347,195.084534397485
14970,3,66.4592706717108,53.0298068346994,0.380952380952381,442,195.865263651573
14970,4,53.0298068346994,38.8420929582742,0.386100386100386,434,197.078659434972
14970,5,38.8420929582742,23.7682243129468,0.43010752688172,399,197.153373593012
14970,6,23.7682243129468,12.9522580643685,0.396825396825397,446,198.621334347681
803,1,NA,40.3688108870162,1,200,200
803,2,40.3688108870162,36.4987087075637,0.363636363636364,372,196.674647213602
803,3,36.4987087075637,31.0201510416773,0.386100386100386,437,196.90852219259
803,4,31.0201510416773,22.4448552291221,0.391389432485323,436,197.739707369984
803,5,22.4448552291221,14.3229111111961,0.388349514563107,432,197.834289196924
803,6,14.3229111111961,8.94958446600159,0.381679389312977,485,198.592559819852
474,1,NA,114.492733494019,1,200,200
474,2,114.492733494019,107.682013738935,0.353982300884956,386,196.65178636279
474,3,107.682013738935,97.1808513566047,0.426439232409382,404,195.205974152746
474,4,97.1808513566047,70.4629132752855,0.393700787401575,437,193.696370907533
474,5,70.4629132752855,48.1552220166798,0.33167495854063,501,197.906364486358
474,6,48.1552220166798,28.3571684890513,0.375234521575985,459,199.773371609812
8608,1,NA,115.799667300035,1,200,200
8608,2,115.799667300035,109.078242984768,0.284090909090909,459,197.2854978967
8608,3,109.078242984768,99.6022581917749,0.381679389312977,451,192.222353670753
8608,4,99.6022581917749,84.9058744458156,0.404040404040404,410,197.761122575845
8608,5,84.9058744458156,64.4272589877708,0.390625,447,193.751180107052
8608,6,64.4272589877708,41.2124447324899,0.376647834274953,456,196.333142593401
6482,1,NA,43.2863178834774,1,200,200
6482,2,43.2863178834774,37.9513991174351,0.373831775700935,374,195.047500867194
6482,3,37.9513991174351,30.0423744120788,0.371747211895911,434,198.148099978339
6482,4,30.0423744120788,21.7992214509576,0.37037037037037,450,197.93339497038
6482,5,21.7992214509576,14.0146607263682,0.411522633744856,447,197.459123729893
6482,6,14.0146607263682,8.63195737628454,0.345423143350604,545,198.834064079498
18287,1,NA,67.0110647482702,1,200,200
18287,2,67.0110647482702,63.391769597262,0.4,341,195.791423747087
18287,3,63.391769597262,58.4688995713038,0.337268128161889,469,197.672895622484
18287,4,58.4688995713038,51.2921985545617,0.355871886120996,477,195.285986496909
18287,5,51.2921985545617,38.963198722372,0.34965034965035,470,196.075810612988
18287,6,38.963198722372,26.4639209341826,0.37037037037037,448,197.144230409404
5557,1,NA,73.4038206015328,1,200,200
5557,2,73.4038206015328,67.4270305529837,0.383141762452107,379,195.365549113498
5557,3,67.4270305529837,60.0472433100814,0.3690036900369,459,195.400427119003
5557,4,60.0472433100814,46.8599437850321,0.378071833648393,429,196.744204787775
5557,5,46.8599437850321,31.5142528578679,0.350262697022767,479,196.576787266078
5557,6,31.5142528578679,16.2002688307528,0.403225806451613,434,198.517176519136
13948,1,NA,30.0754773314095,1,200,200
13948,2,30.0754773314095,27.8269030471003,0.332778702163062,418,196.729070968782
13948,3,27.8269030471003,24.7284071039709,0.29585798816568,544,197.355876502925
13948,4,24.7284071039709,19.3518977132117,0.366300366300366,445,196.665201719177
13948,5,19.3518977132117,13.9665020201259,0.371747211895911,458,197.95896790865
13948,6,13.9665020201259,9.13217538862936,0.385356454720617,446,197.973117082819
8891,1,NA,87.9979156161539,1,200,200
8891,2,87.9979156161539,76.5807738005871,0.340136054421769,374,197.116349274064
8891,3,76.5807738005871,65.0333387863324,0.381679389312977,454,196.306951658644
8891,4,65.0333387863324,48.7463248682483,0.431034482758621,405,195.898894817121
8891,5,48.7463248682483,32.5027631217526,0.387596899224806,446,196.437824243841
8891,6,32.5027631217526,17.3504286699102,0.389863547758285,437,198.494224092698
12521,1,NA,82.7967684998973,1,200,200
12521,2,82.7967684998973,77.0397443287208,0.336134453781513,405,196.434242932804
12521,3,77.0397443287208,69.1075137595218,0.396039603960396,429,195.532415144784
12521,4,69.1075137595218,53.515383908072,0.383141762452107,441,195.182674959227
12521,5,53.515383908072,35.2681637287956,0.313971742543171,534,197.352255201189
12521,6,35.2681637287956,18.2254645024327,0.348432055749129,482,198.878194283758
4448,1,NA,50.8572528235132,1,200,200
4448,2,50.8572528235132,48.3634647757645,0.33955857385399,401,196.557296402211
4448,3,48.3634647757645,43.473292873365,0.347826086956522,465,198.332089248682
4448,4,43.473292873365,36.2199573056503,0.348432055749129,483,195.967699975502
4448,5,36.2199573056503,25.2413062216684,0.342465753424658,483,197.520948560026
4448,6,25.2413062216684,14.9868985923065,0.371747211895911,456,194.775029203802
484,1,NA,47.7363374497714,1,200,200
484,2,47.7363374497714,44.1528303131365,0.317965023847377,404,196.721742310289
484,3,44.1528303131365,38.9150533341305,0.378071833648393,448,196.365329536191
484,4,38.9150533341305,29.587131323974,0.366300366300366,468,196.103949566253
484,5,29.587131323974,20.210023622687,0.343642611683849,477,197.679135994372
484,6,20.210023622687,12.1324794088881,0.4,431,195.980558374409
10422,1,NA,43.8445160960546,1,200,200
10422,2,43.8445160960546,40.9870151465968,0.346020761245675,397,195.79001254867
10422,3,40.9870151465968,36.5938248912922,0.375234521575985,438,197.109196150938
10422,4,36.5938248912922,29.1908029416748,0.40650406504065,420,196.405595471923
10422,5,29.1908029416748,20.8147884872382,0.383141762452107,451,196.104849845846
10422,6,20.8147884872382,14.1640929290216,0.347222222222222,471,198.428009964691
19411,1,NA,123.407147079731,1,200,200
19411,2,123.407147079731,117.566749429091,0.366300366300366,358,195.754612702447
19411,3,117.566749429091,109.399789568238,0.387596899224806,412,195.354983274583
19411,4,109.399789568238,95.7138461579553,0.373134328358209,441,197.391808005542
19411,5,95.7138461579553,69.4020394362836,0.36231884057971,474,194.7510955944
19411,6,69.4020394362836,44.1764074250825,0.37037037037037,454,197.171777051488
14900,1,NA,83.0201467870245,1,200,200
14900,2,83.0201467870245,79.3945266480314,0.342465753424658,406,193.173632777392
14900,3,79.3945266480314,74.8362326759638,0.336700336700337,463,197.483498943111
14900,4,74.8362326759638,66.9276917711175,0.410677618069815,412,196.521401589877
14900,5,66.9276917711175,56.1802745250227,0.380952380952381,448,195.472539847729
14900,6,56.1802745250227,37.6129866847542,0.361663652802893,461,196.842127627544
11226,1,NA,37.3275152273966,1,200,200
11226,2,37.3275152273966,36.1155043140474,0.324675324675325,407,196.869659018007
11226,3,36.1155043140474,34.2028653577271,0.347222222222222,466,197.551884832274
11226,4,34.2028653577271,30.9950323680659,0.355239786856128,455,196.320025439089
11226,5,30.9950323680659,25.5921005191904,0.367647058823529,446,197.889509814283
11226,6,25.5921005191904,18.6404998208874,0.392927308447937,432,195.013118045378
19132,1,NA,64.7153125566287,1,200,200
19132,2,64.7153125566287,60.4933765208494,0.340136054421769,417,195.933931997561
19132,3,60.4933765208494,53.7694118025282,0.395256916996047,421,195.925842103233
