"sim_idx","method","converged","calibrated","n","prevalence","incub","true_beta","pred_beta","err_beta_pct","true_R0","pred_R0","err_R0_pct","mae","rmse","smape","pearson_r","peak_day_true","peak_day_pred","peak_day_err","peak_size_true","peak_size_pred","rel_peak_err","dieout_pred","time_sec","cpu_sec","n_evals","n_model_runs","opt_status","opt_value"
10366,"NelderMead",TRUE,"beta",8234,0.22407092,16.466429,0.5284084,10.0005,1792.57021312952,3.10318635324435,58.7299806846751,1792.57021594426,16.1181318681319,45.3587955050653,56.4170288853959,0.742533236384385,28,9,19,166,396,138.554216032806,0,0.860000000000014,0.857000000000028,6,19,0,2059.21428571429
13248,"NelderMead",TRUE,"beta",9955,0.09814164,17.12323,0.84575987,10.0005,1082.42781951522,3.68155738224062,43.5317587261468,1082.42782050103,23.7747252747253,63.4748803824036,56.0314427025424,0.593484514679938,35,11,24,208,449,115.86538405834,0,1.084,1.07999999999998,6,19,0,4082.63644688645
200,"NelderMead",TRUE,"beta",5188,0.15304549,16.102692,0.9262839,10.0005,979.636598477382,3.76927693326005,40.6944933093053,979.63659927508,9.76923076923077,28.6028124337604,40.4935443762547,0.738206844881111,26,8,18,130,258,98.461537704142,0,0.550999999999931,0.548999999999935,6,19,0,829.291208791209
1456,"NelderMead",TRUE,"beta",7277,0.17479731,15.679795,0.63675237,10.0005,1470.54774453286,4.47339609061412,70.256821508472,1470.54774651358,14.8571428571429,42.9595388478738,42.1205865616312,0.7045742415699,25,8,17,164,345,110.365852985574,0,0.749000000000024,0.746999999999957,6,19,0,1849.58974358974
10559,"NelderMead",TRUE,"beta",7856,0.07650204,9.503654,0.61102486,10.0005,1536.67644956921,3.02970026723745,49.5863908426052,1536.67645157692,23.739010989011,74.2868845005039,50.3783740305022,0.469206311429427,32,8,24,193,599,210.362693210556,0,0.740999999999985,0.737999999999943,6,19,0,5448.70512820513
9800,"NelderMead",TRUE,"beta",9181,0.040845223,13.020009,0.889437,10.0005,1024.36293855061,4.69735906277695,52.8153644466116,1024.36293948423,27.2554945054945,77.8451019018531,46.010205762585,0.440322667582764,33,11,22,253,559,120.948616122733,0,0.90199999999993,0.899000000000001,6,19,0,6065.52838827839
8453,"NelderMead",TRUE,"beta",5383,0.0650195,12.644948,0.2297766,10.0005,4252.27083936193,1.46293535592965,63.670909165574,4252.27085496136,16.8186813186813,46.9433841843696,128.047214161439,0.413527636908882,43,10,33,36,312,766.666645370371,0,0.537999999999897,0.535999999999945,6,19,0,2239.90293040293
9651,"NelderMead",TRUE,"beta",6510,0.23149002,17.156193,0.27042428,10.0005,3598.07768888919,1.27567732903189,47.1755388568787,3598.07769937397,12.6071428571429,36.6968199358826,81.3290341191953,0.837302412312788,7,7,0,88,305,246.59090628874,0,0.596000000000004,0.593000000000075,6,19,0,1336.78205128205
8892,"NelderMead",TRUE,"beta",6910,0.066570185,18.161219,0.60162956,10.0005,1562.23547665737,4.73060586207753,78.6338090231244,1562.2354789238,19.2994505494506,48.1971968087334,64.9458474059914,0.472135095828534,40,11,29,144,308,113.888888097994,0,0.695999999999913,0.692999999999984,6,19,0,2312.15567765568
18544,"NelderMead",TRUE,"beta",7326,0.054190554,19.212437,0.1917604,10.0005,5115.10173573323,1.55522347714268,81.1064869658457,5115.10175911869,23.5082417582418,52.3641360785485,156.45932828101,0.298540749482348,78,12,66,37,322,770.270249452155,0,0.845000000000027,0.841999999999871,6,19,0,2797.45879120879
10263,"NelderMead",TRUE,"beta",8425,0.050445102,3.3403792,0.26915053,10.0005,3615.57877439224,3.26664919764263,121.374924660283,3615.57878671872,37.0302197802198,147.157956922873,57.6280853874645,0.170935795855419,29,6,23,254,1552,511.02362003534,0,0.746999999999844,0.743000000000166,6,19,0,21679.032967033
1202,"NelderMead",TRUE,"beta",9491,0.16773786,17.08941,0.46496856,10.0005,2050.79057807523,2.75432366237741,59.2397339415923,2050.79058174126,20.7582417582418,55.5490081611932,60.1939549584023,0.676782460599637,31,9,22,170,441,159.411763768166,0,1.02800000000002,1.02299999999991,6,19,0,3192.4532967033
15967,"NelderMead",TRUE,"beta",6098,0.2848475,3.0016825,0.54698205,10.0005,1728.30496589732,4.55607239011988,83.2988979023971,1728.30496867769,14.1785714285714,76.477156684238,21.962220804956,0.725915123709137,7,4,3,370,1179,218.648648057706,0,0.455000000000155,0.453999999999951,6,19,0,5994.60256410256
3643,"NelderMead",TRUE,"beta",9464,0.18945478,11.013731,0.9583307,10.0005,943.53330124608,4.47473132510886,46.6953115628574,943.533302019781,16.8021978021978,58.8076114532393,27.5492024012518,0.781065862465255,15,8,7,304,645,112.171052262595,0,0.841000000000122,0.836999999999989,6,19,0,3386.38553113553
10990,"NelderMead",TRUE,"beta",7578,0.09712325,4.419695,1.125823,10.0005,788.28350390045,4.59513402472538,40.8178175559268,788.283504429087,20.4615384615385,93.7642882884617,18.8939682494088,0.590440485245883,14,6,8,454,1126,148.017620819344,0,0.520999999999958,0.519000000000005,6,19,0,8664.54487179487
10723,"NelderMead",TRUE,"beta",5326,0.066090874,17.090672,0.25656357,10.0005,3797.86436243515,1.43929336256909,56.101703263531,3797.86437459927,15.9175824175824,39.6345947235631,125.792234780979,0.41175813387977,58,11,47,35,244,597.142840081633,0,0.510999999999967,0.509000000000015,6,19,0,1575.11996336996
10356,"NelderMead",TRUE,"beta",6612,0.2853902,7.8963556,0.17720208,10.0005,5543.5567486366,1.29689624607834,73.1910760240877,5543.55677564594,13.1703296703297,54.4840434348534,50.5696768464604,0.826378925563621,2,5,3,210,585,178.571427721088,0,0.587,0.585,6,19,0,3059.24358974359
3128,"NelderMead",TRUE,"beta",6647,0.018805476,9.462848,0.8942658,10.0005,1018.29167455773,4.13885785925253,46.2845029089281,1018.29167545039,24.5412087912088,73.5552606794808,46.0664507766094,0.259721568484226,37,10,27,210,519,147.142856442177,0,0.545000000000002,0.543000000000006,6,19,0,5344.35164835165
4351,"NelderMead",TRUE,"beta",6399,0.11673699,9.83831,0.5453929,10.0005,1733.63222782396,4.29214325305095,78.7021220887475,1733.63223059873,17.4450549450549,56.6612742532322,41.8803647033675,0.55804842149759,25,7,18,193,510,164.248703812183,0,0.570000000000007,0.567000000000007,6,19,0,3118.74816849817
19402,"NelderMead",TRUE,"beta",7154,0.22183394,12.407385,0.2655178,10.0005,3666.41413996947,3.24719448363713,122.302792632408,3666.41415264891,16.6538461538462,49.4839856434871,56.3779578559365,0.689050174238154,27,6,21,141,443,214.184395644082,0,0.792000000000002,0.789000000000016,6,19,0,2472.20879120879
15878,"NelderMead",TRUE,"beta",8665,0.1203693,19.877691,0.6275908,10.0005,1493.47459922377,3.38056188283036,53.8683949943896,1493.47460116168,19.9258241758242,49.0334882201233,67.6795222103893,0.622981305380273,38,11,27,154,338,119.480518704672,0,0.980999999999995,0.978000000000009,6,19,0,2499.02472527473
3011,"NelderMead",TRUE,"beta",9084,0.018824307,4.646031,0.75353205,10.0005,1227.14991853744,4.46845311401466,59.3030719352993,1227.14991989135,36.5082417582418,141.466621310664,33.2963265137025,0.214385390115647,24,8,16,426,1273,198.826290613084,0,0.740999999999985,0.737000000000023,6,19,0,20059.8580586081
5090,"NelderMead",TRUE,"beta",6361,0.15437824,17.378378,0.35950324,10.0005,2681.75517227117,1.45028293373255,40.3433206298568,2681.75517788166,14.6071428571429,39.9680160589978,89.2652624705978,0.712482698741545,24,10,14,68,299,339.705877357267,0,0.629000000000019,0.627999999999986,6,19,0,1584.45879120879
17107,"NelderMead",TRUE,"beta",6245,0.20208167,16.455362,0.2809075,10.0005,3460.06869357326,3.69811082793475,131.655286294462,3460.0687049551,14.8626373626374,39.574036887894,58.5625292908667,0.632143902170893,30,8,22,115,299,159.999998608696,0,0.682999999999993,0.680999999999983,6,19,0,1548.1804029304
2621,"NelderMead",TRUE,"beta",7978,0.22925545,6.152053,0.7181337,10.0005,1292.56798379944,4.28161139865172,59.624349605396,1292.56798529745,16.9203296703297,70.8481777162566,27.3045215861495,0.743133847669371,14,5,9,361,910,152.077561905602,0,0.619000000000028,0.614999999999952,6,19,0,4855.01282051282
1534,"NelderMead",TRUE,"beta",9254,0.083207265,20.301907,0.38855433,10.0005,2473.77133727021,1.99253388872385,51.2832662402266,2473.77134239529,26.2664835164835,59.0954945196964,105.561309552398,0.460971692452409,58,12,46,87,375,331.034478953627,0,1.00300000000004,0.999000000000024,6,19,0,3578.14468864469
18178,"NelderMead",TRUE,"beta",7699,0.06767113,9.083473,0.5874108,10.0005,1602.47124907736,2.93524075502358,49.9716300255517,1602.47125125944,24.6950549450549,77.5284598577328,55.8568120723814,0.405736992224178,33,8,25,172,609,254.069765964711,0,0.687999999999988,0.684999999999945,6,19,0,5889.07142857143
3836,"NelderMead",TRUE,"beta",5612,0.31022808,7.2228003,0.54338765,10.0005,1740.39883545311,2.41077115684996,44.3678043733199,1740.39883793405,9.76648351648352,39.8542330262406,26.4256552847751,0.83864034778762,2,5,3,198,543,174.242423362412,0,0.423000000000002,0.421999999999912,6,19,0,1682.51007326007
17766,"NelderMead",TRUE,"beta",7701,0.19413063,6.8145814,0.24504855,10.0005,3981.02800860879,2.39196873564646,97.6169144474937,3981.02802319033,21.6318681318681,76.9157881162149,55.2945820446003,0.614972211932859,2,5,3,203,778,283.251230131767,0,0.711000000000013,0.708999999999946,6,19,0,6094.80586080586
11520,"NelderMead",TRUE,"beta",8241,0.17619221,12.983585,0.27005988,10.0005,3603.06761743704,2.66304995541169,98.614540890319,3603.06762942579,21.206043956044,59.9583417653686,64.1755289058592,0.620071623570341,31,8,23,150,513,241.999998386667,0,0.904999999999973,0.90199999999993,6,19,0,3597.60897435897
16080,"NelderMead",TRUE,"beta",8251,0.1228942,7.0083437,0.73019356,10.0005,1269.56836312064,3.85053526709039,52.7357128958211,1269.5683645296,21.510989010989,82.9087609204397,34.3727670544076,0.590589757140978,20,6,14,330,813,146.36363592011,0,0.673999999999978,0.671000000000049,6,19,0,6566.5695970696
15859,"NelderMead",TRUE,"beta",7718,0.16545737,18.75145,0.53325015,10.0005,1775.38624832007,2.65616079199943,49.8132743148601,1775.38625098103,16.9450549450549,43.8910990000088,67.5673231716375,0.665865698791062,29,10,19,130,350,169.230767928994,0,0.807999999999993,0.805000000000064,6,19,0,1919.4358974359
8550,"NelderMead",TRUE,"beta",6017,0.02443078,16.147236,0.43169382,10.0005,2216.57242112808,2.56008347521629,59.3061878761678,2216.57242539685,22.706043956044,51.1875188684907,99.0350337266244,0.113482365841424,65,11,54,84,285,239.285711437075,0,0.660999999999831,0.659000000000106,6,19,0,2647.33058608059
15662,"NelderMead",TRUE,"beta",9451,0.075864986,20.167458,0.22459984,10.0005,4352.58552119812,2.09479113863545,93.2723673441788,4352.5855384996,30.6291208791209,66.310935070244,133.045800780643,0.289839063304979,70,12,58,87,381,337.931030598494,0,1.24900000000002,1.24399999999991,6,19,0,4347.62545787546
5129,"NelderMead",TRUE,"beta",9163,0.06548074,11.11327,0.7976443,10.0005,1153.75433491626,4.57857651719061,57.4041016279621,1153.75433611072,24.6098901098901,77.1117000572175,40.12770020188,0.540827865294422,25,8,17,280,615,119.642856715561,0,0.902999999999793,0.898999999999887,6,19,0,6004.27747252747
14008,"NelderMead",TRUE,"beta",6487,0.17219053,4.9555454,0.8700302,10.0005,1049.4428572141,4.03027474355719,46.3257052145359,1049.44285815993,15.5576923076923,69.7131682264967,22.25163958178,0.668850343098605,11,5,6,326,836,156.441717311528,0,0.479000000000042,0.477000000000089,6,19,0,4811.59706959707
3352,"NelderMead",TRUE,"beta",5734,0.19026858,17.456581,0.2826393,10.0005,3438.25528354247,1.29923865364084,45.9703804663232,3438.25529306092,11.8104395604396,34.3676390720197,78.7036229953543,0.773832519480251,6,9,3,66,269,307.575752915519,0,0.589,0.585,6,19,0,1174.91575091575
13454,"NelderMead",TRUE,"beta",5954,0.035942223,3.0063303,0.23430614,10.0005,4168.13397135844,3.00479048259159,128.248483890167,4168.13398776054,27.510989010989,110.027319284853,59.3593250540755,0.103795563064356,34,6,28,149,1164,681.208049119409,0,0.48,0.477999999999998,6,19,0,12320.9258241758
13758,"NelderMead",TRUE,"beta",9260,0.11187905,5.6349297,0.47315332,10.0005,2013.58550329186,4.01331309627795,84.824803975438,2013.58550704581,29.4917582417582,112.042660144731,37.3913996502502,0.469180175894355,20,6,14,341,1103,223.460409901876,0,0.881,0.878,6,19,0,12531.6840659341
4903,"NelderMead",TRUE,"beta",8513,0.08786562,11.113368,0.23386382,10.0005,4176.20653688028,1.24792122803347,53.3636893511305,4176.20655139118,22.9917582417582,77.0922987559233,105.568696493961,0.585999851271827,17,8,9,67,617,820.895510135888,0,0.913999999999987,0.909999999999997,6,19,0,5751.85073260073
2930,"NelderMead",TRUE,"beta",8828,0.14340734,11.102398,0.2737278,10.0005,3553.44695148448,2.96187041353012,108.210364714537,3553.44696326643,25.0714285714286,73.955027914579,62.3402893073253,0.536503511232486,32,8,24,181,612,238.121545645737,0,0.882000000000005,0.877999999999986,6,19,0,5448.02747252747
1087,"NelderMead",TRUE,"beta",5026,0.30819738,19.146738,0.75865775,10.0005,1218.18332941543,3.85450111863984,50.8093912399336,1218.18333070509,6.53571428571429,19.2208820737319,35.2001624244106,0.866928879232944,17,6,11,119,215,80.6722682296448,0,0.519999999999982,0.518000000000029,6,19,0,382.397435897436
15244,"NelderMead",TRUE,"beta",5274,0.23928706,13.357169,0.27108756,10.0005,3589.02946491152,1.72714374592046,63.7148419170455,3589.02947607288,11.1318681318681,33.8070640904765,63.486223833218,0.774362316092057,27,7,20,100,310,209.9999979,0,0.540999999999997,0.538000000000011,6,19,0,1155.37912087912
12088,"NelderMead",TRUE,"beta",5766,0.30489075,5.1344485,0.47163895,10.0005,2020.37194548845,3.99676835932692,84.7463551885374,2020.37194926667,12.2087912087912,53.6546752466565,27.4646052201322,0.770657597709518,11,5,6,268,746,178.358208289708,0,0.452999999999975,0.451000000000022,6,19,0,2968.51648351648
4884,"NelderMead",TRUE,"beta",9366,0.032671366,17.309643,0.27764714,10.0005,3501.87393429706,1.41569342795861,50.9914927497547,3501.87394443613,31.9972527472527,74.0390266854412,174.540034860018,0.112170471074351,117,14,103,42,427,916.66664484127,0,1.02300000000002,1.01800000000003,6,19,0,5466.07234432234
14633,"NelderMead",TRUE,"beta",9752,0.108490564,5.9831944,0.72869533,10.0005,1272.38425656936,4.04893339898052,55.5669245972864,1272.38425800122,27.4697802197802,106.78684993332,31.5798695496872,0.555053221807294,17,6,11,418,1043,149.521530742771,0,0.777000000000044,0.773000000000025,6,19,0,11593.5375457875
7947,"NelderMead",TRUE,"beta",9780,0.090899795,4.679157,1.1364559,10.0005,779.972552582135,4.70003124928659,41.3589849887625,779.972553102504,26.6181318681319,119.38969114479,24.6570055182999,0.5812318434449,13,6,7,552,1390,151.811593927878,0,0.752000000000066,0.748000000000071,6,19,0,13903.7866300366
16823,"NelderMead",TRUE,"beta",5113,0.260708,13.993766,1.0759605,10.0005,829.4486174637,4.7408530782132,44.0637934279847,829.448618059634,7.39285714285714,24.1664898313601,27.1013757522126,0.850070282299438,16,8,8,167,277,65.8682630786332,0,0.47199999999998,0.471000000000004,6,19,0,584.17032967033
15819,"NelderMead",TRUE,"beta",7064,0.109286524,16.784363,0.34303012,10.0005,2815.34165333545,2.70165935051196,78.7626005984398,2815.34166050065,20.2802197802198,50.2106004306301,77.1449741415175,0.477550323630569,48,9,39,108,341,215.740738743141,0,0.748000000000047,0.745000000000005,6,19,0,2440.55128205128
5391,"NelderMead",TRUE,"beta",7139,0.023952935,8.564806,0.26786533,10.0005,3633.40587364029,2.03258205326312,75.8845380387893,3633.40588541701,30.0906593406593,84.0597478511041,89.9052475380617,0.0360999622189417,67,9,58,91,612,572.527466235962,0,0.664999999999964,0.662000000000035,6,19,0,7018.8543956044
7245,"NelderMead",TRUE,"beta",7650,0.021045752,4.781306,0.6636518,10.0005,1406.88960474922,2.78570375588999,41.9774803756696,1406.88960636411,32.2747252747253,116.311513324641,41.4844034058782,0.144509398188693,30,8,22,248,1019,310.887095520617,0,0.572999999999865,0.570999999999913,6,19,0,13497.9212454212
15682,"NelderMead",TRUE,"beta",7911,0.0726836,11.222054,0.56611496,10.0005,1666.51399272947,3.44688257467592,60.8896630960724,1666.51399518976,23.9972527472527,70.2779997776491,53.5166472600481,0.453143584323337,32,10,22,198,538,171.717170849913,0,0.727000000000089,0.723999999999933,6,19,0,4940.61996336996
6279,"NelderMead",TRUE,"beta",6733,0.1565424,6.017652,0.5748617,10.0005,1639.63580868297,4.72413549627962,82.1827528787261,1639.63581118812,17.706043956044,71.2989180442853,26.8153436299443,0.609795180849253,18,5,13,283,777,174.558303270112,0,0.560999999999922,0.558999999999969,6,19,0,5000.97435897436
5194,"NelderMead",TRUE,"beta",6621,0.27427882,17.661612,0.095376395,10.0005,10385.2986906739,1.07796868799652,113.028237902147,10385.2987899273,12.7252747252747,38.1877950699918,77.3225829892846,0.850772469989546,2,8,6,104,337,224.038459384246,0,0.823000000000093,0.819999999999936,6,19,0,1420.0695970696
14222,"NelderMead",TRUE,"beta",7069,0.24557929,17.39633,0.6501726,10.0005,1438.13002664503,3.82598912930776,58.8486876986853,1438.13002848107,12.3241758241758,35.2684368431979,39.0861477105108,0.783911396492711,26,8,18,155,328,111.612902505723,0,0.698000000000093,0.694999999999936,6,19,0,1188.39835164835
17121,"NelderMead",TRUE,"beta",7093,0.05611166,3.057608,0.7824832,10.0005,1178.04660703508,3.74263295313425,47.8325935276553,1178.04660822584,25.7417582417582,120.761457718635,26.7431650415451,0.360300199437604,15,5,10,393,1317,235.114503218538,0,0.481999999999971,0.480000000000018,6,19,0,14534.3736263736
19672,"NelderMead",TRUE,"beta",9416,0.014549702,11.581324,1.0854408,10.0005,821.330761823832,4.57559186748835,42.1563354453023,821.330762401009,32.4313186813187,92.5894429460235,48.5702611227217,0.304086777432807,33,12,21,263,614,133.460075538175,0,0.91,0.907,6,19,0,8655.77564102564
17185,"NelderMead",TRUE,"beta",5014,0.20761867,10.637955,0.7073291,10.0005,1313.83975109487,4.654818262589,65.8116710241686,1313.83975267008,9.43681318681319,32.5524513349162,29.047944882857,0.766805853943405,17,7,10,185,356,92.4324319327977,0,0.514999999999986,0.513000000000005,6,19,0,1143.14743589744
1729,"NelderMead",TRUE,"beta",5730,0.10069808,18.92367,0.8316015,10.0005,1102.55915711725,4.14371933417785,49.8306763533323,1102.559158177,12.8873626373626,33.9950303413909,50.3430880491527,0.624598704741776,34,9,25,118,238,101.694914392416,0,0.619999999999976,0.617999999999995,6,19,0,1145.65750915751
19914,"NelderMead",TRUE,"beta",5790,0.11036269,9.827341,0.60248333,10.0005,1559.8799479483,2.80818101462364,46.6124336365352,1559.87994998191,15.6510989010989,51.6696767408651,45.9088158762142,0.548506399801248,18,7,11,146,471,222.602738201351,0,0.502999999999986,0.501000000000005,6,19,0,2533.46336996337
19841,"NelderMead",TRUE,"beta",5285,0.13926207,17.686735,0.32553187,10.0005,2972.04943413974,2.31830452317821,71.2194611975894,2972.04944198757,13.4917582417582,33.6614936365895,77.9236832161016,0.580759571772458,32,8,24,69,235,240.579706658265,0,0.53000000000003,0.52800000000002,6,19,0,1159.94963369963
13336,"NelderMead",TRUE,"beta",7993,0.10096334,15.922079,0.18419722,10.0005,5329.2350051253,2.39182005970031,129.857532632865,5329.23503182941,26.2637362637363,62.5213809582216,100.585150599327,0.356369303550622,57,8,49,97,407,319.587625571262,0,0.896000000000015,0.892999999999972,6,19,0,3745.22802197802
3310,"NelderMead",TRUE,"beta",6213,0.025269596,4.20058,0.7868223,10.0005,1170.99854545175,3.43370931559271,43.6423955073273,1170.99854659898,25.021978021978,98.6353312532004,28.9945866306137,0.221737924007805,24,8,16,302,895,196.357615243849,0,0.458000000000027,0.456000000000017,6,19,0,9895.0815018315
12571,"NelderMead",TRUE,"beta",5741,0.096150495,18.055872,0.23095068,10.0005,4230.14527504251,3.11686698500588,134.964869051485,4230.14529200156,18.6620879120879,42.039064773529,89.4895961010144,0.359877944164533,52,9,43,79,249,215.189870693799,0,0.703000000000031,0.699999999999989,6,19,0,1769.18681318681
3415,"NelderMead",TRUE,"beta",5938,0.2714719,5.5553174,0.68042004,10.0005,1369.75388706988,2.76711407002309,40.6697666595268,1369.75388858797,12.2032967032967,53.3107209389722,29.2631952116255,0.774985775282969,2,5,3,250,744,197.5999992096,0,0.423000000000002,0.422000000000025,6,19,0,2847.09615384615
5861,"NelderMead",TRUE,"beta",5504,0.21184593,10.736873,0.46661747,10.0005,2043.19021951066,3.38246767222085,72.4927164772563,2043.19022328534,12.3708791208791,40.6024345613375,40.0038743375541,0.695943897193729,17,6,11,158,398,151.898733215831,0,0.471000000000004,0.469999999999914,6,19,0,1590.20421245421
15237,"NelderMead",TRUE,"beta",7783,0.24669151,19.348299,0.6048012,10.0005,1553.51854203742,3.49328661302796,57.7621419626583,1553.51854416135,13.3928571428571,36.5396442839227,46.5513774276788,0.790312760922962,25,8,17,159,341,114.465408085123,0,0.835000000000036,0.831999999999994,6,19,0,1261.4532967033
6259,"NelderMead",TRUE,"beta",9998,0.14152831,17.754328,0.25288337,10.0005,3854.58980218988,1.01921887957707,40.3059260291039,3854.58981365053,21.7142857142857,65.2009151826824,92.4129917535876,0.789986399281829,4,9,5,83,463,457.831319785165,0,1.00500000000011,1.00099999999998,6,19,0,4322.13278388278
9619,"NelderMead",TRUE,"beta",8112,0.1331361,19.984371,0.57113194,10.0005,1650.99644812196,3.85563164824672,67.5119733249227,1650.9964505845,18.3049450549451,46.0591771767343,62.3993592306141,0.623380808164982,31,9,22,153,334,118.300652821564,0,0.912000000000035,0.908999999999992,6,19,0,2132.34706959707
5863,"NelderMead",TRUE,"beta",7704,0.20080477,4.0174465,0.48202744,10.0005,1974.67441692806,3.71309543452375,77.0346412082988,1974.67442049285,20.3571428571429,94.0139398127793,29.933508660275,0.643947981725791,10,5,5,344,1196,247.674417884667,0,0.596000000000004,0.594000000000051,6,19,0,9017.03113553114
9806,"NelderMead",TRUE,"beta",7972,0.040015053,14.639991,0.14515541,10.0005,6789.51237305236,1.57029289657992,108.185524137526,6789.51241550272,29.2912087912088,69.0622827677952,170.166919709565,0.0936957473113119,82,11,71,41,432,953.658513325402,0,0.846000000000004,0.842000000000098,6,19,0,4767.30769230769
5849,"NelderMead",TRUE,"beta",6918,0.04220873,15.578145,0.5773323,10.0005,1632.19131922432,2.62634656418438,45.493347271798,1632.19132142997,23.3324175824176,55.807877855812,85.459179913001,0.288836247706178,56,10,46,105,352,235.238092997732,0,0.646000000000186,0.644000000000005,6,19,0,3146.69871794872
2754,"NelderMead",TRUE,"beta",9605,0.08651744,4.302444,0.6174207,10.0005,1519.72217400595,3.73823326992354,60.5489932810325,1519.72217606082,31.8461538461538,133.014375823909,31.0720220575467,0.447757121981315,17,6,11,420,1360,223.809523276644,0,0.671000000000049,0.668999999999869,6,19,0,17793.0842490842
13643,"NelderMead",TRUE,"beta",7700,0.082727276,11.9893465,0.5190989,10.0005,1826.51149554254,3.24490880793012,62.5135413188223,1826.51149849828,22.6373626373626,64.597868504964,58.6933269320419,0.47777534894725,29,9,20,169,492,191.124259224117,0,0.787000000000035,0.783999999999878,6,19,0,4190.64468864469
10192,"NelderMead",TRUE,"beta",9082,0.1072451,3.2286954,0.13600832,10.0005,7252.85894824038,1.43524133478565,105.531271678997,7252.85899651356,30.9972527472527,148.678177784941,82.6212438925267,0.46756508467825,2,5,3,186,1740,835.483866475893,0,0.772999999999911,0.769999999999982,6,19,0,21962.9194139194
8035,"NelderMead",TRUE,"beta",7634,0.12522924,4.2508245,0.51071006,10.0005,1858.15605853122,3.27778595728398,64.1841644275001,1858.15606160271,24.3708791208791,104.61335142659,34.7635624247926,0.479449833885852,17,5,12,306,1136,271.241829178948,0,0.566000000000031,0.562999999999874,6,19,0,10958.9065934066
16836,"NelderMead",TRUE,"beta",6233,0.23134927,4.3858275,0.5258858,10.0005,1801.64860545455,2.99135923775901,56.8851413314621,1801.6486082782,14.8324175824176,69.949216272542,27.1718769530083,0.695355524470866,9,5,4,277,977,252.707580315135,0,0.488,0.486,6,19,0,4875.44047619048
15027,"NelderMead",TRUE,"beta",6034,0.16241299,9.90798,0.3278121,10.0005,2950.68054854998,2.54938096191328,77.7734693429979,2950.6805563937,16.0521978021978,50.7293237261674,53.7390996262086,0.606041315487915,24,7,17,119,463,289.075627822894,0,0.557000000000002,0.555,6,19,0,2637.47710622711
10761,"NelderMead",TRUE,"beta",9563,0.20464289,18.243973,0.5549985,10.0005,1701.89675881665,3.23994350924309,58.3804371798942,1701.89676135785,18.1620879120879,48.3852159329595,56.1110026012928,0.757620626752711,31,9,22,169,432,155.621300854312,0,1.053,1.04899999999999,6,19,0,2418.84432234432
7375,"NelderMead",TRUE,"beta",6422,0.19261912,11.669661,0.4680304,10.0005,2036.72017450849,2.35672021445164,50.356516381465,2036.72017799596,14.6098901098901,45.5755621811939,51.1720018142006,0.700560769229231,26,8,18,135,413,205.925924400549,0,0.618000000000023,0.616000000000014,6,19,0,2116.30860805861
10709,"NelderMead",TRUE,"beta",5203,0.336921,5.1646285,0.35798872,10.0005,2693.52376607418,4.5509757764775,127.132590246596,2693.52377300637,11.0054945054945,47.9993131818994,29.241787930724,0.780303678651106,11,4,7,244,673,175.819671410575,0,0.440999999999974,0.439999999999998,6,19,0,2271.04120879121
5998,"NelderMead",TRUE,"beta",5147,0.22692831,14.361185,0.099695645,10.0005,9931.02984156399,1.15272431757936,115.63012143562,9931.0299325622,10.8571428571429,34.5659109210534,72.3659797976684,0.798041660380995,4,7,3,86,304,253.488369145484,0,0.541999999999973,0.539999999999964,6,19,0,1203.45787545788
12264,"NelderMead",TRUE,"beta",8704,0.10684743,19.82035,0.4118081,10.0005,2328.43692892773,3.27148952166807,79.4460598551644,2328.43693387017,22.5494505494506,54.3045947502512,74.6363922204033,0.532737583087369,49,10,39,132,386,192.424240966483,0,0.937999999999988,0.933999999999969,6,19,0,2886.56684981685
19733,"NelderMead",TRUE,"beta",7215,0.11794872,10.254286,0.14960067,10.0005,6584.79622059984,1.95248283640192,130.519499715058,6584.79626124314,23.282967032967,66.9788592200374,96.837244292694,0.474498253854313,2,8,6,84,523,522.619041397392,0,0.771000000000015,0.768000000000029,6,19,0,4485.43864468864
19732,"NelderMead",TRUE,"beta",9927,0.05540445,7.5829053,1.0771413,10.0005,828.429723353445,4.81619138688206,44.7149524064429,828.429723950536,28.1456043956044,101.892517707804,31.5608164527649,0.519412350855355,22,8,14,430,908,111.162790439156,0,0.852000000000032,0.848000000000013,6,19,0,10530.619047619
1282,"NelderMead",TRUE,"beta",7923,0.04846649,13.67901,0.28897828,10.0005,3360.6406981153,2.27040853926334,78.570682187267,3360.6407082645,29.4532967032967,71.5824852726014,96.8069128233752,0.17952987957952,57,10,47,103,448,334.951453058724,0,0.837999999999965,0.835000000000036,6,19,0,4999.97802197802
5290,"NelderMead",TRUE,"beta",8667,0.03853698,9.772549,0.7905857,10.0005,1164.94825144833,4.64886525591302,58.8057398353628,1164.94825267127,27.8186813186813,86.7303830307427,43.6414916736432,0.39531158019332,30,9,21,282,656,132.624113004879,0,0.80499999999995,0.801999999999907,6,19,0,7568.58791208791
10784,"NelderMead",TRUE,"beta",8537,0.15110695,11.577784,0.6640796,10.0005,1405.91886664502,4.76913715464436,71.8193362889343,1405.91886846732,18.1401098901099,58.871880823092,39.9474349327974,0.695886841776961,27,7,20,259,528,103.861003459996,0,0.77800000000002,0.776000000000067,6,19,0,3523.90750915751
