sim_idx,mean_time_sec,median_time_sec,n_windows
15278,0.02326629990956893,0.012325126212090254,19
2480,0.02376923835101096,0.012255108915269375,19
10250,0.02336441627458522,0.0145815450232476,19
4032,0.021254140283226183,0.011715739034116268,19
13347,0.023466160324843305,0.012234619818627834,19
16530,0.02320928113093894,0.013297955971211195,19
9514,0.023305507793434356,0.012513832189142704,19
4610,0.022705309509642814,0.011765808099880815,19
5117,0.023496694789317093,0.012582839000970125,19
16946,0.023397204784774465,0.011714583961293101,19
6385,0.022624207403216707,0.013463344890624285,19
15139,0.02278347788868766,0.012062970083206892,19
6271,0.02357702411858267,0.013553810073062778,19
341,0.023564440516853018,0.012149251997470856,19
828,0.02305174137367622,0.012665697140619159,19
12529,0.0224443634506315,0.011715302942320704,19
11551,0.02021434996277094,0.011661370983347297,19
9527,0.01754198061596406,0.011680620955303311,19
11836,0.0178372826010577,0.00794308609329164,19
313,0.02270385198981354,0.014307593926787376,19
11697,0.022919377740962726,0.01187013485468924,19
10051,0.02293242632999624,0.011984428856521845,19
12863,0.023256922140717506,0.011653919005766511,19
16070,0.023553579359462385,0.012156384065747261,19
17136,0.022864247084056075,0.012143754865974188,19
18261,0.02327876817435026,0.013056170893833041,19
4909,0.02240305273842655,0.012574187014251947,19
17796,0.023251779340697748,0.0124503409024328,19
8873,0.023268519239009994,0.012495149159803987,19
18285,0.023079272996830314,0.013489176984876394,19
409,0.02334496507568187,0.011722275987267494,19
3795,0.02442030057213024,0.013264969922602177,19
2703,0.02812332342574863,0.01396258594468236,19
10342,0.02290736327536012,0.012165688909590244,19
4981,0.022986648665545017,0.011883705155923963,19
8582,0.023047998241197905,0.012080749031156301,19
7667,0.023015268943517617,0.01167219621129334,19
17517,0.02311658807785103,0.012198897078633308,19
17183,0.02303805245135568,0.011791205033659935,19
9725,0.023071866678564174,0.011849692091345787,19
18153,0.023468155707967907,0.011671188054606318,19
7499,0.0216238638018503,0.009293880080804229,19
17036,0.023128940981175555,0.011673217173665762,19
7720,0.023148752810237438,0.012851876905187964,19
