"day","window","regime","win_len","mean_mae","sd_mae"
152,"early_015d","early",15,4.44444444444444,6.74742749333239
153,"early_015d","early",15,2.88888888888889,3.8873012632302
154,"early_015d","early",15,3.88888888888889,5.96750459665605
155,"early_015d","early",15,4.33333333333333,5.67890834580027
156,"early_015d","early",15,2.66666666666667,3.80788655293195
157,"early_015d","early",15,2.88888888888889,5.2068331172711
158,"early_015d","early",15,3.77777777777778,6.79664950136789
159,"early_015d","early",15,4.66666666666667,7.59934207678533
160,"early_015d","early",15,4.11111111111111,6.60387091871965
161,"early_015d","early",15,2.44444444444444,3.32080980752855
162,"early_015d","early",15,2.66666666666667,4.27200187265877
163,"early_015d","early",15,2.22222222222222,3.89800518784217
164,"early_015d","early",15,3.77777777777778,5.14241620684717
165,"early_015d","early",15,3.22222222222222,6.77823313588758
166,"early_015d","early",15,4,7.46659226153404
167,"early_015d","early",15,2.66666666666667,4.30116263352131
168,"early_015d","early",15,2.77777777777778,5.472151719794
169,"early_015d","early",15,1.22222222222222,1.56347191994114
170,"early_015d","early",15,3.33333333333333,5.61248608016091
171,"early_015d","early",15,1.44444444444444,2.00693242979872
172,"early_015d","early",15,3.11111111111111,6.15313831399158
173,"early_015d","early",15,1.77777777777778,1.56347191994114
174,"early_015d","early",15,1.11111111111111,1.45296631451356
175,"early_015d","early",15,1.88888888888889,3.55121262544375
176,"early_015d","early",15,1.22222222222222,1.92209376577847
177,"early_015d","early",15,2.22222222222222,4.23608834237961
178,"early_015d","early",15,1.11111111111111,2.08832734769028
179,"early_015d","early",15,2,3.16227766016838
180,"early_015d","early",15,2.44444444444444,4.06543697255016
181,"early_015d","early",15,0.555555555555556,1.13038833052088
182,"early_015d","early",15,1.66666666666667,2.54950975679639
183,"early_015d","early",15,1.55555555555556,2.12785755580062
184,"early_015d","early",15,0.777777777777778,1.39443337755679
185,"early_015d","early",15,1.44444444444444,2.12785755580062
186,"early_015d","early",15,1.11111111111111,1.96497102042527
187,"early_015d","early",15,0.888888888888889,1.53659074288215
188,"early_015d","early",15,1.11111111111111,2.31540733157497
189,"early_015d","early",15,1.55555555555556,2.65099562009781
190,"early_015d","early",15,1.33333333333333,1.4142135623731
191,"early_015d","early",15,1.44444444444444,2.00693242979872
192,"early_015d","early",15,1.55555555555556,4.30439052338165
193,"early_015d","early",15,1.22222222222222,2.94863433549236
194,"early_015d","early",15,1,1.58113883008419
195,"early_015d","early",15,1.44444444444444,2.55495161945932
196,"early_015d","early",15,1.55555555555556,3.94053013917896
197,"early_015d","early",15,1.11111111111111,2.08832734769028
198,"early_015d","early",15,0.777777777777778,1.64147630029935
199,"early_015d","early",15,0.444444444444444,0.726483157256779
200,"early_015d","early",15,0.444444444444444,0.881917103688197
201,"early_015d","early",15,0.666666666666667,1.3228756555323
202,"early_015d","early",15,1.11111111111111,2.26077666104176
203,"early_015d","early",15,0.555555555555556,1.66666666666667
204,"early_015d","early",15,0.777777777777778,0.97182531580755
205,"early_015d","early",15,0.888888888888889,1.16666666666667
206,"early_015d","early",15,0.888888888888889,1.16666666666667
207,"early_015d","early",15,1,2.29128784747792
208,"early_015d","early",15,0.777777777777778,1.39443337755679
209,"early_015d","early",15,0.777777777777778,1.98606254796883
210,"early_015d","early",15,0.555555555555556,1.0137937550497
211,"early_015d","early",15,0.444444444444444,1.0137937550497
212,"early_015d","early",15,0.222222222222222,0.666666666666667
213,"early_015d","early",15,0.555555555555556,0.726483157256779
214,"early_015d","early",15,0.333333333333333,0.707106781186548
215,"early_015d","early",15,0.333333333333333,0.707106781186548
216,"early_015d","early",15,0.444444444444444,0.726483157256779
217,"early_015d","early",15,1.22222222222222,2.99072640748773
218,"early_015d","early",15,0.666666666666667,1.3228756555323
219,"early_015d","early",15,0.888888888888889,1.53659074288215
220,"early_015d","early",15,0.333333333333333,0.707106781186548
221,"early_015d","early",15,0.888888888888889,1.61589328580544
222,"early_015d","early",15,0.111111111111111,0.333333333333333
223,"early_015d","early",15,0.666666666666667,1.3228756555323
224,"early_015d","early",15,0.333333333333333,1
225,"early_015d","early",15,0.666666666666667,1.3228756555323
226,"early_015d","early",15,0.666666666666667,1.4142135623731
227,"early_015d","early",15,0.111111111111111,0.333333333333333
228,"early_015d","early",15,0.555555555555556,1.66666666666667
229,"early_015d","early",15,0.333333333333333,0.5
230,"early_015d","early",15,0.222222222222222,0.666666666666667
231,"early_015d","early",15,0.444444444444444,1.33333333333333
232,"early_015d","early",15,0.444444444444444,1.0137937550497
233,"early_015d","early",15,0.333333333333333,0.5
234,"early_015d","early",15,0.111111111111111,0.333333333333333
235,"early_015d","early",15,0.555555555555556,1.0137937550497
236,"early_015d","early",15,0.333333333333333,0.707106781186548
237,"early_015d","early",15,0.555555555555556,0.881917103688197
238,"early_015d","early",15,0.111111111111111,0.333333333333333
239,"early_015d","early",15,0.888888888888889,1.96497102042527
240,"early_015d","early",15,0.333333333333333,1
241,"early_015d","early",15,0.111111111111111,0.333333333333333
242,"early_015d","early",15,0.333333333333333,0.707106781186548
243,"early_015d","early",15,0.333333333333333,1
244,"early_015d","early",15,0.333333333333333,0.707106781186548
245,"early_015d","early",15,0.111111111111111,0.333333333333333
246,"early_015d","early",15,0.111111111111111,0.333333333333333
247,"early_015d","early",15,0.222222222222222,0.440958551844098
248,"early_015d","early",15,0.333333333333333,0.707106781186548
249,"early_015d","early",15,0,0
250,"early_015d","early",15,0.222222222222222,0.666666666666667
251,"early_015d","early",15,0.222222222222222,0.666666666666667
252,"early_015d","early",15,0.444444444444444,1.0137937550497
253,"early_015d","early",15,0.111111111111111,0.333333333333333
254,"early_015d","early",15,0,0
255,"early_015d","early",15,0.111111111111111,0.333333333333333
256,"early_015d","early",15,0.222222222222222,0.440958551844098
257,"early_015d","early",15,0.222222222222222,0.440958551844098
258,"early_015d","early",15,0,0
259,"early_015d","early",15,0.333333333333333,0.707106781186548
260,"early_015d","early",15,0.444444444444444,1.33333333333333
261,"early_015d","early",15,0.222222222222222,0.440958551844098
262,"early_015d","early",15,0.111111111111111,0.333333333333333
263,"early_015d","early",15,0,0
