"day","window","regime","win_len","mean_mae","sd_mae"
1,"late_015d","late",15,0,0
2,"late_015d","late",15,0,0
3,"late_015d","late",15,0.555555555555556,0.726483157256779
4,"late_015d","late",15,3,3.42782730020052
5,"late_015d","late",15,8.55555555555556,14.1607830919684
6,"late_015d","late",15,7.88888888888889,8.97836906743709
7,"late_015d","late",15,10.3333333333333,10.0623058987491
8,"late_015d","late",15,18.2222222222222,23.8996745677518
9,"late_015d","late",15,27,19.2223827867411
10,"late_015d","late",15,17.8888888888889,21.6589729929909
11,"late_015d","late",15,29.5555555555556,27.0282773734801
12,"late_015d","late",15,31.4444444444444,29.6104335965851
13,"late_015d","late",15,31.7777777777778,35.7343594380037
14,"late_015d","late",15,39.1111111111111,42.2978854212727
15,"late_015d","late",15,34.6666666666667,37.6264534602984
16,"late_015d","late",15,34,35.0249910778004
17,"late_015d","late",15,48,44.1871021905714
18,"late_015d","late",15,44.2222222222222,41.7066474850766
19,"late_015d","late",15,45.8888888888889,45.0067896112477
20,"late_015d","late",15,51.4444444444444,41.5123810179298
21,"late_015d","late",15,47.8888888888889,52.9585792021568
22,"late_015d","late",15,50.4444444444444,47.1357377981694
23,"late_015d","late",15,56.1111111111111,52.5914547346916
24,"late_015d","late",15,54.5555555555556,54.0673448375059
25,"late_015d","late",15,49.5555555555556,41.097783124857
26,"late_015d","late",15,56.7777777777778,47.6360624363984
27,"late_015d","late",15,60.6666666666667,46.6234919327156
28,"late_015d","late",15,60.7777777777778,56.6806355331734
29,"late_015d","late",15,56.4444444444444,40.2526741692745
30,"late_015d","late",15,54.1111111111111,53.3208318681462
31,"late_015d","late",15,51.7777777777778,42.1508534248649
32,"late_015d","late",15,51.7777777777778,37.9795266485042
33,"late_015d","late",15,55,43.8548743014958
34,"late_015d","late",15,48.4444444444444,36.6200461192743
35,"late_015d","late",15,45.4444444444444,31.8477279845482
36,"late_015d","late",15,42.2222222222222,33.6555262095907
37,"late_015d","late",15,47.2222222222222,37.6556030949505
38,"late_015d","late",15,36,27.0924343682881
39,"late_015d","late",15,45.6666666666667,37.1180549059349
40,"late_015d","late",15,37.8888888888889,20.0277585143997
41,"late_015d","late",15,41,30.4959013639538
42,"late_015d","late",15,41.6666666666667,21.9829479369806
43,"late_015d","late",15,32.3333333333333,27.372431386342
44,"late_015d","late",15,21.2222222222222,19.0116923087989
45,"late_015d","late",15,37.7777777777778,25.9748810284945
46,"late_015d","late",15,27.3333333333333,19.0197266016102
47,"late_015d","late",15,28,19.7294196569489
48,"late_015d","late",15,29,22.366269246345
49,"late_015d","late",15,25.7777777777778,19.8669183429249
50,"late_015d","late",15,26.1111111111111,12.9754040827679
51,"late_015d","late",15,26.8888888888889,25.0471777075005
52,"late_015d","late",15,18.2222222222222,11.5193074637516
53,"late_015d","late",15,17,16.7854103315945
54,"late_015d","late",15,26.3333333333333,19.5895380241597
55,"late_015d","late",15,18.5555555555556,13.8393561186125
56,"late_015d","late",15,20.8888888888889,16.9148192751537
57,"late_015d","late",15,19.3333333333333,17.2843860174436
58,"late_015d","late",15,21.6666666666667,20.8746257451481
59,"late_015d","late",15,16.6666666666667,14.396180048888
60,"late_015d","late",15,18,14.1774468787578
61,"late_015d","late",15,17.3333333333333,16
62,"late_015d","late",15,13,9.20597631976098
63,"late_015d","late",15,17.5555555555556,18.7490740512106
64,"late_015d","late",15,15,19.2743352673964
65,"late_015d","late",15,16.3333333333333,15.6843871413581
66,"late_015d","late",15,15.2222222222222,15.3604832099919
67,"late_015d","late",15,15.2222222222222,13.6544660988427
68,"late_015d","late",15,21,21.650635094611
69,"late_015d","late",15,15.4444444444444,14.8754084911231
70,"late_015d","late",15,14.8888888888889,13.513367867083
71,"late_015d","late",15,19,19.0918830920368
72,"late_015d","late",15,12.8888888888889,10.2157286138146
73,"late_015d","late",15,18.5555555555556,20.421257987151
74,"late_015d","late",15,18,9.77241014284603
75,"late_015d","late",15,17.5555555555556,15.5170157497432
76,"late_015d","late",15,18.1111111111111,19.2577545708504
