"day","window","regime","win_len","mean_mae","sd_mae"
1,"late_030d","late",30,0,0
2,"late_030d","late",30,0,0
3,"late_030d","late",30,1.11111111111111,1.36422546197874
4,"late_030d","late",30,3.88888888888889,3.91932533876828
5,"late_030d","late",30,9.44444444444444,12.9432522102359
6,"late_030d","late",30,13.8888888888889,15.703856568089
7,"late_030d","late",30,11.7777777777778,13.7183980276286
8,"late_030d","late",30,22.5555555555556,34.1873920879873
9,"late_030d","late",30,31.3333333333333,28.4604989415154
10,"late_030d","late",30,25.7777777777778,32.2869082515568
11,"late_030d","late",30,37.6666666666667,36.6264931436249
12,"late_030d","late",30,39.3333333333333,36.4451642882838
13,"late_030d","late",30,36.5555555555556,39.3926107002034
14,"late_030d","late",30,33,42.8164687941451
15,"late_030d","late",30,47.5555555555556,49.7169767562125
16,"late_030d","late",30,56.5555555555556,57.3129808837211
17,"late_030d","late",30,53,57.4739071231459
18,"late_030d","late",30,51.1111111111111,54.693336990086
19,"late_030d","late",30,58.4444444444444,62.380107228008
20,"late_030d","late",30,61.5555555555556,61.7679348673547
21,"late_030d","late",30,62,61.2596931105601
22,"late_030d","late",30,51.8888888888889,61.3727228588655
23,"late_030d","late",30,59.2222222222222,57.303529074957
24,"late_030d","late",30,68.6666666666667,76.7479641423797
25,"late_030d","late",30,62.2222222222222,55.7915266366179
26,"late_030d","late",30,58.4444444444444,56.1985567232627
27,"late_030d","late",30,57.4444444444444,61.3129495113208
28,"late_030d","late",30,57.8888888888889,55.4919914141772
29,"late_030d","late",30,56.7777777777778,55.5130114877985
30,"late_030d","late",30,51.1111111111111,56.6578424501949
31,"late_030d","late",30,53.1111111111111,59.1131213108487
32,"late_030d","late",30,43.8888888888889,52.4891523184659
33,"late_030d","late",30,47.5555555555556,48.5080176648951
34,"late_030d","late",30,46.6666666666667,46.41389878043
35,"late_030d","late",30,47,43.1856457633784
36,"late_030d","late",30,37.5555555555556,39.3322739970343
37,"late_030d","late",30,40.7777777777778,33.8665682413268
38,"late_030d","late",30,26.4444444444444,35.5496522877197
39,"late_030d","late",30,39.7777777777778,34.924124104184
40,"late_030d","late",30,26.2222222222222,33.8148553810961
