"day","window","regime","win_len","mean_mae","sd_mae"
1,"mid_030d","mid",30,0,0
2,"mid_030d","mid",30,0,0
3,"mid_030d","mid",30,0.666666666666667,0.866025403784439
4,"mid_030d","mid",30,2.77777777777778,3.49205447329283
5,"mid_030d","mid",30,4,8.93028554974588
6,"mid_030d","mid",30,8.55555555555556,10.9671225842414
7,"mid_030d","mid",30,13.6666666666667,16.140012391569
8,"mid_030d","mid",30,13.4444444444444,14.1254301802734
9,"mid_030d","mid",30,23.8888888888889,21.3976893872005
10,"mid_030d","mid",30,22.2222222222222,24.4426767037582
11,"mid_030d","mid",30,23.8888888888889,24.7913515386134
12,"mid_030d","mid",30,22.4444444444444,25.7104604738573
13,"mid_030d","mid",30,22,28.7228132326901
14,"mid_030d","mid",30,26.8888888888889,37.9257315171522
15,"mid_030d","mid",30,36.4444444444444,35.5496522877197
16,"mid_030d","mid",30,32.7777777777778,34.8596391898201
17,"mid_030d","mid",30,35.7777777777778,37.9564809280898
18,"mid_030d","mid",30,38.8888888888889,39.0622722215581
19,"mid_030d","mid",30,36.7777777777778,42.7866152487486
20,"mid_030d","mid",30,39.6666666666667,37.2592270451227
21,"mid_030d","mid",30,45.7777777777778,45.7049717694306
22,"mid_030d","mid",30,36.7777777777778,40.192591910008
23,"mid_030d","mid",30,45.7777777777778,39.3915529580194
24,"mid_030d","mid",30,45.2222222222222,47.1242447625895
25,"mid_030d","mid",30,41.5555555555556,44.724465092137
26,"mid_030d","mid",30,39.8888888888889,36.8864624369309
27,"mid_030d","mid",30,41,43.6548966325657
28,"mid_030d","mid",30,51.4444444444444,55.3288150765745
29,"mid_030d","mid",30,46.3333333333333,37.1012129181783
30,"mid_030d","mid",30,46,54.1548705104167
31,"mid_030d","mid",30,48.1111111111111,46.0338040043522
32,"mid_030d","mid",30,39,37.9868398264452
33,"mid_030d","mid",30,45.4444444444444,39.7904231917402
34,"mid_030d","mid",30,41.3333333333333,37.0506410200957
35,"mid_030d","mid",30,38.6666666666667,30.5081956201936
36,"mid_030d","mid",30,34,36.1386219991853
37,"mid_030d","mid",30,37.3333333333333,37.9802580296659
38,"mid_030d","mid",30,35.7777777777778,39.1719854544602
39,"mid_030d","mid",30,41.3333333333333,35.1496799416439
40,"mid_030d","mid",30,30.1111111111111,29.1051732705908
41,"mid_030d","mid",30,34.4444444444444,24.9955551604236
42,"mid_030d","mid",30,32.8888888888889,31.1706771038281
43,"mid_030d","mid",30,32.3333333333333,27.7533781727558
44,"mid_030d","mid",30,18.2222222222222,12.2451804578146
45,"mid_030d","mid",30,36.1111111111111,25.8381715899386
46,"mid_030d","mid",30,20.7777777777778,15.6107156928965
47,"mid_030d","mid",30,25.4444444444444,17.0008169738333
48,"mid_030d","mid",30,26.6666666666667,20.712315177208
49,"mid_030d","mid",30,21.2222222222222,18.1850060336653
