"day","window","regime","win_len","mean_mae","sd_mae"
1,"late_180d","late",180,0,0
2,"late_180d","late",180,0,0
3,"late_180d","late",180,1.11111111111111,1.36422546197874
4,"late_180d","late",180,5.66666666666667,5.59016994374947
5,"late_180d","late",180,11.2222222222222,18.5524781213843
6,"late_180d","late",180,18,15.4272486205415
7,"late_180d","late",180,16.6666666666667,25.431279952059
8,"late_180d","late",180,23,26.8281568505926
9,"late_180d","late",180,33.2222222222222,37.5691954191788
10,"late_180d","late",180,35.1111111111111,37.6412155902424
11,"late_180d","late",180,39.3333333333333,47.6366455578056
12,"late_180d","late",180,43.7777777777778,46.9621597080505
13,"late_180d","late",180,48.7777777777778,51.6860178814778
14,"late_180d","late",180,57.4444444444444,65.0578802127596
15,"late_180d","late",180,56,63.4763735574111
16,"late_180d","late",180,61.8888888888889,62.7185069266729
17,"late_180d","late",180,65.4444444444444,66.9628835832043
18,"late_180d","late",180,68.2222222222222,69.5589278557716
19,"late_180d","late",180,69,68.7895340876794
20,"late_180d","late",180,72.3333333333333,72.1924511289096
21,"late_180d","late",180,68.8888888888889,69.9900786619869
22,"late_180d","late",180,70.3333333333333,73.213728220874
23,"late_180d","late",180,78.5555555555556,69.4372218466276
24,"late_180d","late",180,74.7777777777778,70.1690419233756
25,"late_180d","late",180,72.7777777777778,77.680077525994
26,"late_180d","late",180,60.7777777777778,54.9358211410774
27,"late_180d","late",180,62,67.1137094787645
28,"late_180d","late",180,61.6666666666667,56.9956138663319
29,"late_180d","late",180,60,56.830889488024
30,"late_180d","late",180,58.7777777777778,60.4623390586607
31,"late_180d","late",180,53.2222222222222,58.3411899471072
32,"late_180d","late",180,46.4444444444444,53.273143119003
33,"late_180d","late",180,59.3333333333333,56.1960852729085
34,"late_180d","late",180,49.6666666666667,46.6315343946562
35,"late_180d","late",180,47.2222222222222,36.6257347290733
36,"late_180d","late",180,38.7777777777778,47.2857742290897
37,"late_180d","late",180,32.6666666666667,29.7447474354717
38,"late_180d","late",180,27.1111111111111,32.0017360640186
39,"late_180d","late",180,28.3333333333333,27.5227178890458
40,"late_180d","late",180,27.2222222222222,24.1235247102169
41,"late_180d","late",180,26.8888888888889,26.6103572150227
42,"late_180d","late",180,19.4444444444444,14.5009578227708
43,"late_180d","late",180,18.8888888888889,15.1116217233992
44,"late_180d","late",180,16.7777777777778,12.6567943984425
45,"late_180d","late",180,20.7777777777778,13.9532951106341
46,"late_180d","late",180,17.3333333333333,9.08295106229247
47,"late_180d","late",180,16,11.8532695911297
48,"late_180d","late",180,11.4444444444444,8.38318422663953
49,"late_180d","late",180,15.7777777777778,9.16212008458984
50,"late_180d","late",180,14.6666666666667,13.3322916259734
51,"late_180d","late",180,12.5555555555556,7.45169630203605
52,"late_180d","late",180,9,11.842719282327
53,"late_180d","late",180,7,5.40832691319598
54,"late_180d","late",180,15,10.1980390271856
55,"late_180d","late",180,11,8.23103881657716
56,"late_180d","late",180,10,8.10863737011343
57,"late_180d","late",180,14.5555555555556,11.9698695806503
58,"late_180d","late",180,15.3333333333333,10.1857743937317
59,"late_180d","late",180,14,8.39642781187333
60,"late_180d","late",180,14.3333333333333,10.7354552767919
61,"late_180d","late",180,13.4444444444444,7.16085035298028
62,"late_180d","late",180,14.5555555555556,9.73538791100682
63,"late_180d","late",180,16.1111111111111,11.4503760248784
64,"late_180d","late",180,14.6666666666667,8.90224690738243
65,"late_180d","late",180,12.5555555555556,8.71939090635222
66,"late_180d","late",180,14,10.4283268073071
67,"late_180d","late",180,13.3333333333333,10.3802697460133
68,"late_180d","late",180,16.5555555555556,11.7697824014626
69,"late_180d","late",180,14.6666666666667,10.9544511501033
70,"late_180d","late",180,16.1111111111111,10.7406289904787
71,"late_180d","late",180,13.3333333333333,11.2694276695846
72,"late_180d","late",180,11.4444444444444,9.86294975034233
