"day","window","regime","win_len","mean_mae","sd_mae"
1,"mid_090d","mid",90,0,0
2,"mid_090d","mid",90,0,0
3,"mid_090d","mid",90,0.444444444444444,0.52704627669473
4,"mid_090d","mid",90,3.22222222222222,3.9616214413349
5,"mid_090d","mid",90,6.22222222222222,10.0346621489936
6,"mid_090d","mid",90,9.44444444444444,11.9489655526233
7,"mid_090d","mid",90,11,12.6491106406735
8,"mid_090d","mid",90,11.8888888888889,14.2867459944912
9,"mid_090d","mid",90,18.3333333333333,17.6564435830096
10,"mid_090d","mid",90,18.1111111111111,22.3015943625363
11,"mid_090d","mid",90,24.6666666666667,28.1735691739616
12,"mid_090d","mid",90,25.7777777777778,22.4987653982267
13,"mid_090d","mid",90,25,30.7408522978788
14,"mid_090d","mid",90,26,30.8504457018047
15,"mid_090d","mid",90,30.5555555555556,34.4387540102394
16,"mid_090d","mid",90,28.6666666666667,36.9864840178139
17,"mid_090d","mid",90,39.8888888888889,39.0046293548742
18,"mid_090d","mid",90,32.8888888888889,39.857384649662
19,"mid_090d","mid",90,36.3333333333333,39.7366329726111
20,"mid_090d","mid",90,36.3333333333333,38.1280736465927
21,"mid_090d","mid",90,40.5555555555556,36.6541645352582
22,"mid_090d","mid",90,35,43.1972221329104
23,"mid_090d","mid",90,40.8888888888889,41.1535066684616
24,"mid_090d","mid",90,38,48.5257663514962
25,"mid_090d","mid",90,43.5555555555556,39.6771694778972
26,"mid_090d","mid",90,48,44.5224662389675
27,"mid_090d","mid",90,49.5555555555556,43.4773248691519
28,"mid_090d","mid",90,43.6666666666667,41.3400532171888
29,"mid_090d","mid",90,51.7777777777778,42.5874916430217
30,"mid_090d","mid",90,37.4444444444444,34.7351087198209
31,"mid_090d","mid",90,36.6666666666667,37.0337683742824
32,"mid_090d","mid",90,36.7777777777778,36.6359720008142
33,"mid_090d","mid",90,48.1111111111111,44.9706694536685
34,"mid_090d","mid",90,36.6666666666667,31.8119474411737
35,"mid_090d","mid",90,34.7777777777778,35.9262361574998
36,"mid_090d","mid",90,28.7777777777778,30.3140964642597
37,"mid_090d","mid",90,37.3333333333333,23.7854997845326
38,"mid_090d","mid",90,24.6666666666667,26.6458251889485
39,"mid_090d","mid",90,33.2222222222222,30.1487055185533
40,"mid_090d","mid",90,24,20.6518764280634
41,"mid_090d","mid",90,27.3333333333333,28.3107753337841
42,"mid_090d","mid",90,24.1111111111111,21.45602738419
43,"mid_090d","mid",90,22.6666666666667,16.7107749670684
44,"mid_090d","mid",90,22.2222222222222,18.0470065230898
45,"mid_090d","mid",90,25.6666666666667,18.4187404563939
46,"mid_090d","mid",90,16.2222222222222,17.7537163558632
47,"mid_090d","mid",90,20.5555555555556,18.5007507355182
48,"mid_090d","mid",90,18.6666666666667,16.985287751463
49,"mid_090d","mid",90,17.8888888888889,20.0339988796823
50,"mid_090d","mid",90,19.8888888888889,16.4046063991524
51,"mid_090d","mid",90,21.2222222222222,15.1226467407146
52,"mid_090d","mid",90,13.1111111111111,12.9561225338105
53,"mid_090d","mid",90,13.2222222222222,9.65372697171639
54,"mid_090d","mid",90,18.3333333333333,14.5945195193264
55,"mid_090d","mid",90,13.6666666666667,13.6198384718762
56,"mid_090d","mid",90,20.3333333333333,12.8549601321824
57,"mid_090d","mid",90,14.8888888888889,12.0979796293063
58,"mid_090d","mid",90,20.3333333333333,12.8646803302686
59,"mid_090d","mid",90,11.2222222222222,8.85688683705762
60,"mid_090d","mid",90,13.4444444444444,8.11035004039763
61,"mid_090d","mid",90,10.6666666666667,11.5108644332213
62,"mid_090d","mid",90,15.4444444444444,12.0427479330001
63,"mid_090d","mid",90,12.3333333333333,9.3407708461347
64,"mid_090d","mid",90,10.6666666666667,7.84219357067906
65,"mid_090d","mid",90,15.2222222222222,9.58876657576168
66,"mid_090d","mid",90,15,12.1552457811432
67,"mid_090d","mid",90,13.1111111111111,4.70224532655529
68,"mid_090d","mid",90,10.1111111111111,8.79551653463917
69,"mid_090d","mid",90,10.5555555555556,8.23272602348564
70,"mid_090d","mid",90,11.4444444444444,8.81917103688197
71,"mid_090d","mid",90,9.55555555555556,8.18704939387676
72,"mid_090d","mid",90,13.3333333333333,8.5146931829632
73,"mid_090d","mid",90,17.8888888888889,7.55718936583642
74,"mid_090d","mid",90,10.1111111111111,6.41179468722378
75,"mid_090d","mid",90,7.77777777777778,6.11918658356194
76,"mid_090d","mid",90,9.88888888888889,11.2521602864122
77,"mid_090d","mid",90,8.33333333333333,6.91013748054263
78,"mid_090d","mid",90,7.55555555555556,5.59265391185417
79,"mid_090d","mid",90,11,8.71779788708135
80,"mid_090d","mid",90,11.2222222222222,6.39878460681749
81,"mid_090d","mid",90,8.55555555555556,5.2228132053308
82,"mid_090d","mid",90,7.22222222222222,4.40958551844098
83,"mid_090d","mid",90,7.22222222222222,5.26255113461565
84,"mid_090d","mid",90,10.7777777777778,8.31831980897852
85,"mid_090d","mid",90,9.77777777777778,5.9113826169894
86,"mid_090d","mid",90,8,6.53834841531101
87,"mid_090d","mid",90,8.22222222222222,4.99444135459057
88,"mid_090d","mid",90,10,7.14142842854285
89,"mid_090d","mid",90,10.7777777777778,6.53409859463755
90,"mid_090d","mid",90,6,4.60977222864644
91,"mid_090d","mid",90,8.33333333333333,7.59934207678533
92,"mid_090d","mid",90,7.88888888888889,7.40682868109632
93,"mid_090d","mid",90,6.55555555555556,4.69337594677624
94,"mid_090d","mid",90,8.22222222222222,6.59123997776173
95,"mid_090d","mid",90,6.22222222222222,4.35252161906686
96,"mid_090d","mid",90,6.44444444444444,4.09606857581484
97,"mid_090d","mid",90,4.11111111111111,7.60664913816268
98,"mid_090d","mid",90,4.33333333333333,2.73861278752583
99,"mid_090d","mid",90,6.22222222222222,7.25909391346086
100,"mid_090d","mid",90,7.11111111111111,6.00925212577332
101,"mid_090d","mid",90,6.77777777777778,4.35252161906686
102,"mid_090d","mid",90,5.11111111111111,3.01846171271247
103,"mid_090d","mid",90,4.22222222222222,3.23178657161089
104,"mid_090d","mid",90,6.22222222222222,6.99603062060512
105,"mid_090d","mid",90,6.55555555555556,6.94822119522528
