"sim_idx","method","pred_beta","pred_R0","true_beta","true_R0","smape","mae","pearson_r","err_beta_pct","err_R0_pct","time_sec","n_model_runs"
17445,"ABC-SMC",1.61166568164131,6.90704252904244,0.3655066,1.566435,129.8581713283,20.6442307692308,0.647858971480871,340.940240652649,340.940257913188,49.893,500
17445,"NelderMead",10.0005,42.8586893662365,0.3655066,1.566435,136.292786698744,23.9519230769231,0.472754257805089,2636.0655046995,2636.06561180238,21.287,500
17445,"DE",0.370144893771579,1.58631318660614,0.3655066,1.566435,48.2494733815931,2.46703296703297,0.97842555597789,1.2690041087025,1.26900807286236,92.683,500
17494,"BiLSTM",0.956602394580841,4.74939298629761,0.9252386,4.8455377,6.20782948706065,1.83653846153846,0.996905170568935,3.38980610848283,1.98419080925514,NA,500
17494,"ABC",1.13051088190891,5.92056289849592,0.9252386,4.8455377,9.31566037149586,4.28434065934066,0.986849858096239,22.1858752876187,22.1858803925087,47.419,500
17494,"ABC-SMC",1.42084978130272,7.44108759511678,0.9252386,4.8455377,12.8390182881638,7.3282967032967,0.960786906283633,53.565770094624,53.5657765105569,31.998,500
17494,"NelderMead",10.0005,52.3733032683706,0.9252386,4.8455377,18.7092931266334,19.8585164835165,0.689993647439492,980.856332625984,980.856377783845,14.385,500
17494,"DE",0.8632486534236,4.5208923075613,0.9252386,4.8455377,5.03504330285295,1.05631868131868,0.998682271454551,6.699887637243,6.69988373919166,30.773,500
17504,"BiLSTM",0.870581388473511,3.92100715637207,0.9453933,4.0863075,13.1858931579398,2.44642857142857,0.994611343095909,7.91331094968509,4.04522527068582,NA,500
17504,"ABC",1.14705376433113,4.95795130081179,0.9453933,4.0863075,15.2954322152945,3.59340659340659,0.991053693207575,21.3308539769778,21.3308421065176,81.049,500
17504,"ABC-SMC",1.62667376559644,7.0310298984443,0.9453933,4.0863075,22.961895640183,8.15521978021978,0.95464828117628,72.0631789538215,72.0631621199407,50.48,500
17504,"NelderMead",10.0005,43.2255169945591,0.9453933,4.0863075,37.6883691349499,19.0631868131868,0.735569492682249,957.813716259677,957.813612767983,16.594,500
17504,"DE",0.949088063086034,4.10227710617054,0.9453933,4.0863075,12.2712606092066,1.96153846153846,0.996515851667003,0.390817566195314,0.390807744413233,51.261,500
17617,"BiLSTM",0.945410370826721,4.32232141494751,1.114736,4.9002943,15.7435294446137,3.58928571428571,0.990075010236703,15.1897515800404,11.7946565995534,NA,500
17617,"ABC",1.37825236930297,6.05869239335487,1.114736,4.9002943,14.6024455655387,4.77747252747253,0.985501092469869,23.6393522146024,23.6393576066414,79.176,500
17617,"ABC-SMC",1.54546527667344,6.79374759262041,1.114736,4.9002943,17.1344863038158,6.74450549450549,0.971131558193472,38.6395771441343,38.6395831903486,47.683,500
17617,"NelderMead",10.0005,43.9614359671936,1.114736,4.9002943,32.9559580480046,21.9656593406593,0.656096611903423,797.118241449096,797.118280573344,20.506,500
17617,"DE",1.09845703910922,4.82873344207921,1.114736,4.9002943,11.7351941679542,1.60027472527473,0.997362924805514,1.46034225958231,1.46033796216669,46.454,500
17648,"BiLSTM",1.04948139190674,4.6722526550293,1.184695,4.957225,20.8064839554203,3.85714285714286,0.984528390941349,11.4133686808218,5.7486263982511,NA,500
17648,"ABC",1.21029279308483,5.06433557611619,1.184695,4.957225,16.7875150872976,2.12637362637363,0.995390445829103,2.16070744662812,2.16069627899058,97.033,500
17648,"ABC-SMC",1.22244131658814,5.11516972147886,1.184695,4.957225,16.9808898139431,2.14010989010989,0.995243121410459,3.18616323932624,3.1861519595916,57.356,500
17648,"NelderMead",10.0005,41.8459799300814,1.184695,4.957225,58.3058304644177,23.4478021978022,0.497380420411657,744.141319073686,744.141226796875,25.199,500
17648,"DE",1.20425607777283,5.03907561233544,1.184695,4.957225,17.1990875177152,2.10302197802198,0.995456550037938,1.65114884192424,1.65113772998881,58.866,500
17655,"BiLSTM",0.373752176761627,2.90716767311096,0.32487366,2.2610178,25.7762812825422,3.91071428571429,0.974659318841186,15.0453923416343,28.5778322095015,NA,500
17655,"ABC",0.333999510527612,2.32453096100644,0.32487366,2.2610178,15.8115204703884,1.59478021978022,0.991994976539107,2.8090459927136,2.80905179103134,38.854,500
17655,"ABC-SMC",1.93892449193994,13.4943012504669,0.32487366,2.2610178,65.0040326597555,24.4230769230769,0.306742924876481,496.824159871854,496.824193532084,28.475,500
17655,"NelderMead",10.0005,69.6003171945459,0.32487366,2.2610178,67.2745831584952,27.1909340659341,0.175350586008222,2978.27356640732,2978.27374001858,12.415,500
17655,"DE",0.328404400387515,2.28559076396737,0.32487366,2.2610178,14.9210321466356,1.50686813186813,0.992564802580456,1.08680414026642,1.08680984145159,42.444,500
17682,"BiLSTM",0.278173267841339,2.4765944480896,0.29479,2.5532062,18.7929813057795,2.17307692307692,0.991420439159136,5.63680320182533,3.00060966131135,NA,500
17682,"ABC",0.290151577422354,2.51303238102226,0.29479,2.5532062,15.3908791059641,1.68131868131868,0.99409623111724,1.5734667314514,1.57346551084418,38.535,500
17682,"ABC-SMC",1.33434516887748,11.5568994890164,0.29479,2.5532062,50.1024259004,19.4972527472527,0.540825534078534,352.642616397258,352.64262201057,34.497,500
17682,"NelderMead",10.0005,86.6153496378577,0.29479,2.5532062,53.7161101944702,23.9299450549451,0.334714736326629,3292.41493944842,3292.41498151844,15.308,500
17682,"DE",0.303223306528512,2.62624795893349,0.29479,2.5532062,12.6303315393373,1.43818681318681,0.995043926123587,2.86078446640399,2.86078574200125,41.149,500
17718,"BiLSTM",0.456438690423965,2.57095551490784,0.43746516,2.3088667,24.75896434094,1.87087912087912,0.988977369807995,4.33715234007788,11.3514052113895,NA,500
17718,"ABC",0.377650623548985,1.99317578456122,0.43746516,2.3088667,24.7455324492161,2.45192307692308,0.98629234137416,13.6729828841718,13.6729814431806,47.667,500
17718,"ABC-SMC",1.28615558892979,6.78811053174502,0.43746516,2.3088667,57.2699470937361,8.38461538461539,0.889477111312024,194.001832952775,194.001837860324,38.977,500
17718,"NelderMead",10.0005,52.7809387581192,0.43746516,2.3088667,69.4027921965907,12.4120879120879,0.728221455442145,2186.01061625113,2186.01065440977,15.524,500
17718,"DE",0.418282305628748,2.20762289455486,0.43746516,2.3088667,24.8279931260343,1.99450549450549,0.988751330754641,4.38500162418697,4.38500002815852,44.035,500
17730,"BiLSTM",0.366453677415848,2.37979197502136,0.30207,1.8143313,13.1932787250025,1.65796703296703,0.995632535685312,21.314158114294,31.1663407350886,NA,500
17730,"ABC",0.412212581082224,2.47588373096857,0.30207,1.8143313,14.5949275132621,2.36263736263736,0.992860093088793,36.4626017420546,36.4626036583601,32.209,500
17730,"ABC-SMC",1.3793279242138,8.28469514022522,0.30207,1.8143313,32.1604269699122,9.05769230769231,0.913042430694318,356.625260440891,356.62526685315,24.478,500
17730,"NelderMead",10.0005,60.0662774206115,0.30207,1.8143313,35.0610095726959,12.0027472527473,0.827792421042468,3210.65647035455,3210.65651684516,11.335,500
17730,"DE",0.302099076040769,1.81450596569924,0.30207,1.8143313,12.1938914710175,0.914835164835165,0.997676077772656,0.00962559697044641,0.00962700137715678,28.992,500
17737,"BiLSTM",0.24732980132103,1.28694558143616,0.2532573,1.4147322,36.5621500643161,2.15659340659341,0.977587879672061,2.34050456945184,9.03256592052141,NA,500
17737,"ABC",0.203937312390959,1.13922352012506,0.2532573,1.4147322,52.557062079171,5.9739010989011,0.938417779739593,19.474261002167,19.4742637422785,60.432,500
17737,"ABC-SMC",1.33083350207291,7.4342297108701,0.2532573,1.4147322,126.703558178679,29.9711538461538,0.35702265543752,425.486729137881,425.486711256738,50.226,500
17737,"NelderMead",10.0005,55.8642490647815,0.2532573,1.4147322,130.553299554776,32.7596153846154,0.225862457388506,3848.75093432647,3848.75079995928,14.53,500
17737,"DE",0.234119018892662,1.30782292707584,0.2532573,1.4147322,37.825853704139,2.93818681318681,0.973402325576545,7.55685269776565,7.5568558434,112.654,500
17769,"BiLSTM",0.387627482414246,3.76450777053833,0.3711363,3.8596292,15.6217219645425,1.85714285714286,0.994559414052427,4.4434301937713,2.46452248474206,NA,500
17769,"ABC",0.450734444756097,4.6874094048859,0.3711363,3.8596292,20.5898056516872,3.35989010989011,0.986693048581651,21.4471461713923,21.4471432873889,53.621,500
17769,"ABC-SMC",1.32196812506246,13.7477973881723,0.3711363,3.8596292,46.8728342149136,14.2884615384615,0.795812979517872,256.194779401116,256.194770942564,50.668,500
17769,"NelderMead",10.0005,104.000123129989,0.3711363,3.8596292,54.3260970372048,19.9601648351648,0.590523700044726,2594.56261756126,2594.56255357352,14.53,500
17769,"DE",0.381524522751026,3.96766135125415,0.3711363,3.8596292,15.6165737317622,1.81868131868132,0.994875748920712,2.79903171719553,2.79902927602855,48.782,500
17798,"BiLSTM",0.946103811264038,4.59432983398438,0.85074973,4.1837373,7.35320584094817,2.6043956043956,0.995232817137921,11.2082411432606,9.81401327431279,NA,500
17798,"ABC",0.965538811645153,4.74823635876278,0.85074973,4.1837373,7.7100208657649,2.92582417582418,0.994066436263824,13.4926968058107,13.4926984723151,47.614,500
17798,"ABC-SMC",1.55162353176198,7.6304289167526,0.85074973,4.1837373,15.7696532796275,9.78983516483516,0.936026544185615,82.3830766025604,82.3830792806375,32.654,500
17798,"NelderMead",10.0005,49.1795224936627,0.85074973,4.1837373,20.2347482545255,21.7046703296703,0.66905647146326,1075.49258581604,1075.49260307674,14.052,500
17798,"DE",0.817934404587865,4.02236122681561,0.85074973,4.1837373,3.94204760614765,0.824175824175824,0.999211583069004,3.85722431109501,3.85722289935347,30.999,500
17817,"BiLSTM",0.156929582357407,1.55865180492401,0.17735802,1.7956154,16.8456381780786,1.76785714285714,0.990942447786152,11.5181922095169,13.1967900852259,NA,500
17817,"ABC",0.189743866167794,1.92101275388985,0.17735802,1.7956154,17.3776024973483,1.38873626373626,0.991334809587068,6.98352753813663,6.98353076554415,30.336,500
17817,"ABC-SMC",1.43926024345182,14.5714185110603,0.17735802,1.7956154,61.8980973629924,12.989010989011,0.744700996022168,711.499949904615,711.499974385403,28.25,500
17817,"NelderMead",10.0005,101.247478684169,0.17735802,1.7956154,64.4255673371288,15.0206043956044,0.652093083152368,5538.59474750564,5538.594917607,12.32,500
17817,"DE",0.174218591665212,1.76383112304479,0.17735802,1.7956154,17.6943428193746,1.39835164835165,0.991946176241491,1.77010790647523,1.77010494314153,38.665,500
17821,"BiLSTM",0.256782710552216,2.26271176338196,0.14283769,1.2860672,30.6225324406453,8.26373626373626,0.946714805503922,79.7723769911258,75.9403990228472,NA,500
17821,"ABC",0.146911163163175,1.32274363330044,0.14283769,1.2860672,15.2702219526306,1.54532967032967,0.995077825697529,2.85181954649016,2.85182868363609,38.449,500
17821,"ABC-SMC",1.31116952591812,11.8053734327827,0.14283769,1.2860672,58.2538637415154,21.5013736263736,0.727341066760255,817.943664531484,817.943746079727,38.807,500
17821,"NelderMead",10.0005,90.0414741807502,0.14283769,1.2860672,59.7870708473874,24.2293956043956,0.665869893878664,6901.30336747955,6901.30398946107,16.887,500
17821,"DE",0.132009826872849,1.18857651297204,0.14283769,1.2860672,14.328707445235,1.45604395604396,0.995840889226327,7.58053643065172,7.58052822029503,68.465,500
17833,"BiLSTM",0.310184419155121,1.9423553943634,0.24055895,1.4826015,31.8697583960804,3.2239010989011,0.984054680279639,28.9432046303498,31.0099439642684,NA,500
17833,"ABC",0.276250706587241,1.70257528930296,0.24055895,1.4826015,28.3933696549665,2.43681318681319,0.986146219871253,14.8370104655185,14.8370138100466,51.635,500
17833,"ABC-SMC",1.84792049627962,11.3890162035424,0.24055895,1.4826015,75.7792793726519,12.853021978022,0.86249963395238,668.177819316064,668.177841688575,44.554,500
17833,"NelderMead",10.0005,61.6346086169996,0.24055895,1.4826015,79.9784724841681,14.6813186813187,0.803374006550822,4057.19307055506,4057.19319162969,19.833,500
17833,"DE",0.223760711506648,1.37907143418565,0.24055895,1.4826015,27.4169625589432,2.15659340659341,0.986295060498798,6.98300291606362,6.98300020702447,69.92,500
17840,"BiLSTM",0.188831061124802,1.55399477481842,0.2259096,1.8431442,55.7313042360715,5.61401098901099,0.95629152368008,16.4129983299507,15.6878352318598,NA,500
17840,"ABC",0.185645924986515,1.51464221624895,0.2259096,1.8431442,57.913948986534,5.97115384615385,0.954087240176302,17.8229145700249,17.8229128112197,81.479,500
17840,"ABC-SMC",1.1045937008344,9.01212483499422,0.2259096,1.8431442,136.870897825243,29.592032967033,0.34758163669016,388.953856247987,388.953866712882,67.809,500
17840,"NelderMead",10.0005,81.5917693033007,0.2259096,1.8431442,144.282864528223,33.9684065934066,0.171491677387024,4326.77070828331,4326.77080302782,28.365,500
17840,"DE",0.215785112420555,1.76054088412627,0.2259096,1.8431442,34.0280689688332,3.1510989010989,0.971175856583027,4.48165442258523,4.48165237824205,96.097,500
17856,"BiLSTM",0.109591297805309,1.13162291049957,0.13575414,1.2935877,69.4341775922971,5.40934065934066,0.602169149281051,19.2722241801913,12.5205882446491,NA,500
17856,"ABC",0.107752145477825,1.02675955094467,0.13575414,1.2935877,75.7753895657253,5.72115384615385,0.568298304178989,20.6269912079107,20.6269856350156,65.496,500
17856,"ABC-SMC",1.82184033810441,17.3601366279053,0.13575414,1.2935877,180.718167866087,31.4684065934066,-0.00239740285966563,1242.01456994564,1242.01466417045,53.368,500
17856,"NelderMead",10.0005,95.2937766917626,0.13575414,1.2935877,182.953039213963,32.1332417582418,0.0146979206726952,7266.62616698099,7266.62668420259,23.764,500
17856,"DE",0.135397521888696,1.29018961206734,0.13575414,1.2935877,29.2069334123263,2.62362637362637,0.814120026310823,0.262694096330565,0.262687093628334,140.208,500
17888,"BiLSTM",0.495076805353165,3.33759188652039,0.4924869,3.2162883,16.206280815216,1.48763736263736,0.992951069355719,0.525883095197998,3.77153958867387,NA,500
17888,"ABC",1.62582548881108,10.6177925552474,0.4924869,3.2162883,28.5559723746357,5.00412087912088,0.950872895699185,230.125631526662,230.125646859686,42.192,500
