sim_idx,mean_time_sec,median_time_sec,n_windows
9543,0.020142868844375602,0.010973379015922546,19
19094,0.02014124605155207,0.011090241023339331,19
13355,0.020191447634715587,0.010962260013911873,19
18631,0.020127455256634244,0.01094406598713249,19
2848,0.020110312892173073,0.010972496005706489,19
12791,0.02013782095041518,0.010987212008330971,19
7722,0.020156243684284977,0.010944478039164096,19
812,0.02012886410566831,0.011064074991736561,19
11193,0.020147677575311575,0.010997114004567266,19
5135,0.020155483204258706,0.010992876021191478,19
8510,0.020126670209911504,0.011002755025401711,19
7434,0.020120901055634022,0.010999644990079105,19
16476,0.020137536624372985,0.010989890957716852,19
936,0.020137165792555988,0.011037544987630099,19
11965,0.020152149997700593,0.010962307977024466,19
1692,0.02015413441634002,0.011024432023987174,19
6216,0.020116880986422888,0.010944698995444924,19
9459,0.020109834890861652,0.01098283298779279,19
12527,0.02018103047617172,0.011034631985239685,19
15484,0.020116750049821445,0.010981583036482334,19
5792,0.020110056999041455,0.011019951023627073,19
12266,0.020075584734226333,0.01095269899815321,19
2221,0.020159978318444797,0.011052724963519722,19
15757,0.02008823367558714,0.010984165011905134,19
4693,0.02011710921559777,0.010983382991980761,19
10108,0.020118656736725058,0.01109677500789985,19
5107,0.020149144999633887,0.010945687012281269,19
13480,0.02016824236029367,0.011023997969459742,19
4745,0.02015457198783559,0.011047028005123138,19
1604,0.020137202153962693,0.011013114999514073,19
17395,0.020136211903790308,0.010988913010805845,19
16863,0.020106220884420174,0.011077674978878349,19
8213,0.020099002062220518,0.011028298002202064,19
1092,0.020137330048447966,0.011043847014661878,19
13884,0.02010470057384258,0.010981899977196008,19
6311,0.02011478873043272,0.011099762981757522,19
9012,0.02017641463010621,0.011135448992718011,19
351,0.020114958997031574,0.011013915995135903,19
14782,0.020118113469307947,0.011115320026874542,19
1530,0.020150897053290942,0.01095487701240927,19
13591,0.020164996416209953,0.011010222020559013,19
15215,0.020170883104009062,0.011091219028458,19
11540,0.02012454820674305,0.010982949985191226,19
218,0.020126991899144884,0.011041796009521931,19
6813,0.020152039890251074,0.01098156999796629,19
5357,0.02009436768773747,0.011020545032806695,19
15729,0.020104255677372413,0.011035305971745402,19
13043,0.02013080779119934,0.010959112958516926,19
1453,0.020111869787797332,0.011096397007349879,19
14932,0.020144198157236372,0.011059951968491077,19
4740,0.02013337126271309,0.010964546003378928,19
2814,0.020139716047867153,0.011029558023437858,19
7886,0.02013108837356987,0.010996915982104838,19
4973,0.0201088155766851,0.010973487049341202,19
1182,0.02009661447587668,0.011015207972377539,19
10035,0.0201194448470089,0.011017254029866308,19
3947,0.020105632006705395,0.01106601400533691,19
3189,0.020131658266396506,0.010981903993524611,19
14480,0.02015728846890852,0.011027899978216738,19
19826,0.020107935100034075,0.010967640962917358,19
9623,0.020116747580591197,0.010957814985886216,19
1006,0.02014890384223116,0.01118299801601097,19
2325,0.0201350705771658,0.01099267101380974,19
10645,0.020109342748152192,0.010978378006257117,19
19523,0.020147205943143683,0.011006072978489101,19
17725,0.020120816360423833,0.010985282016918063,19
5743,0.020140164798297184,0.011019886005669832,19
12680,0.02013307651443603,0.01101969601586461,19
14583,0.02013280483783762,0.011007977009285241,19
19257,0.020688192419536216,0.011008059955202043,19
11881,0.020124718733744596,0.011035576986614615,19
1027,0.020139151219107015,0.011025072017218918,19
4069,0.020152938999480716,0.01101632695645094,19
18572,0.020139522311326704,0.01097441598540172,19
14652,0.020127444849717187,0.010963344015181065,19
6650,0.020138510266980648,0.010991953022312373,19
15783,0.020109425890136902,0.010961256979499012,19
17648,0.02012594295420537,0.011085857986472547,19
4622,0.02013901357637032,0.01101510098669678,19
10385,0.02016653900194031,0.0111075000022538,19
13670,0.0201468102627826,0.01098038099007681,19
14046,0.020121652623761054,0.010912052995990962,19
1962,0.020149756005450496,0.010934879013802856,19
19874,0.020066559685418678,0.010998480021953583,19
1599,0.02012799389501053,0.011042562022339553,19
9675,0.020110160011283466,0.011105351033620536,19
10952,0.02012627300083343,0.010984214954078197,19
4333,0.02016085889312978,0.010937304992694408,19
12099,0.020103259107073473,0.010986389999743551,19
6955,0.020150770111573173,0.011025939020328224,19
18821,0.02011626110853333,0.010982067964505404,19
8545,0.0200802750003181,0.011071867018472403,19
15974,0.020141652307326074,0.010984090971760452,19
13722,0.020153259159997106,0.011059247015509754,19
695,0.020108290635490494,0.011042925005313009,19
15630,0.02010681952570418,0.01094510598341003,19
13589,0.020199669472946737,0.011056827963329852,19
14521,0.020139313152819676,0.010976503021083772,19
19917,0.02013530304630924,0.010835617955308408,19
9770,0.020143400372226575,0.01100768701871857,19
13377,0.020113765893160905,0.010991503018885851,19
1034,0.02012617841644801,0.011085784994065762,19
10842,0.020155385957638685,0.011040159035474062,19
16592,0.02010976310549794,0.010975533979944885,19
10421,0.020102150526853574,0.010976475023198873,19
10979,0.020129512468548983,0.010983510001096874,19
2127,0.020153199150962264,0.0110790099715814,19
12187,0.02011835720622912,0.011018095014151186,19
5970,0.020109773153978352,0.011013048002496362,19
13225,0.020086016680579633,0.01099712698487565,19
993,0.020111325000853914,0.01098860998172313,19
15084,0.02015393753352232,0.01105319696944207,19
14845,0.020147087947024328,0.011017251992598176,19
14945,0.020183190632930125,0.010977810015901923,19
447,0.020171297208626607,0.0111268509645015,19
17277,0.02010901505433905,0.010974019998684525,19
5453,0.020183849270994727,0.011029046028852463,19
3211,0.020150014631278617,0.011025098036043346,19
5561,0.02015603051864003,0.010977583995554596,19
18911,0.020182357105352964,0.010974331991747022,19
3210,0.020174428740957456,0.0111075280001387,19
13813,0.02013463242053005,0.011048110027331859,19
8966,0.02015510641994249,0.011065114988014102,19
17653,0.02012438026845063,0.011051624023821205,19
10649,0.020131623838096857,0.010986114968545735,19
19714,0.020154717727564275,0.011013759998604655,19
3971,0.020123072210576777,0.010964688961394131,19
10807,0.02012589258007019,0.01106322801206261,19
19544,0.020121486208058502,0.011002869985532016,19
11366,0.020130385148437006,0.010967791953589767,19
3778,0.02011033648159355,0.010991245973855257,19
13079,0.020128635799904402,0.011022071004845202,19
6352,0.020100740262454276,0.011029516987036914,19
4007,0.020089808744255845,0.011052350047975779,19
3776,0.02013077774379206,0.011043967038858682,19
17147,0.020138720684611287,0.011094290006440133,19
14104,0.020111260154456096,0.010999744990840554,19
19145,0.020119859843122725,0.010959416977129877,19
19183,0.020063260680456694,0.01097936398582533,19
8426,0.02012151774435647,0.01101199898403138,19
4337,0.020117670692822064,0.01098508998984471,19
8117,0.020152150199895625,0.011065115977544338,19
7763,0.02010097526209919,0.01101471099536866,19
14012,0.020135724696477775,0.011054415022954345,19
13651,0.020134697940911314,0.011071615968830884,19
438,0.020172860635763134,0.011084430967457592,19
16533,0.02016356236632227,0.011076005990616977,19
3269,0.02013209972555112,0.011025272018741816,19
3752,0.020109583730931933,0.010970692965202034,19
9113,0.02012507452960371,0.011010863992851228,19
9440,0.020108560936549974,0.011036670999601483,19
1739,0.0200779339954208,0.011007270019035786,19
606,0.020108517633113814,0.011031355999875814,19
17085,0.020112042627787513,0.010992509953211993,19
12998,0.020115879784019564,0.010964111017528921,19
