"sim_idx","method","converged","calibrated","n","prevalence","incub","true_beta","pred_beta","err_beta_pct","true_R0","pred_R0","err_R0_pct","mae","rmse","smape","pearson_r","peak_day_true","peak_day_pred","peak_day_err","peak_size_true","peak_size_pred","rel_peak_err","dieout_pred","time_sec","cpu_sec","n_evals","n_model_runs"
5186,"DE",TRUE,"beta",8905,0.013700169,5.356179,0.23118423,0.223835818087006,3.17859565127259,1.17149286749329,1.13425584599111,3.17859566230849,1.82142857142857,2.96893254210338,33.1882550744675,0.931497450295281,77,2,75,29,18,37.931033174792,0,NA,NA,NA,500
5186,"BiLSTM",TRUE,"beta",8905,0.013700169,5.356179,0.23118423,0.202866673469543,12.2489135214661,1.17149286749329,1.0279977186232,12.2489135639937,3.53983516483516,5.49643990673524,53.877089525434,0.888191768965884,77,2,75,29,18,37.931033174792,0,NA,NA,NA,500
5194,"ABC",TRUE,"beta",6621,0.27427882,17.661612,0.095376395,0.118942732998827,24.7087738551444,1.07796868799652,1.34432153613549,24.7087740912887,2.24038461538462,4.15835251083835,33.31313025643,0.98457852627815,2,2,0,104,98,5.7692307137574,0,NA,NA,NA,500
5194,"ABC-SMC",TRUE,"beta",6621,0.27427882,17.661612,0.095376395,0.517569382505916,442.659824875241,1.07796868799652,5.84970304452238,442.659829105786,9.75961538461539,23.6181417744733,66.9819673726593,0.903834662559653,2,23,21,104,144,38.461538091716,0,NA,NA,NA,500
5194,"NelderMead",TRUE,"beta",6621,0.27427882,17.661612,0.095376395,10.0005,10385.2986906739,1.07796868799652,113.028237902147,10385.2987899273,12.3928571428571,37.0655048306596,78.1170319742132,0.859950620549001,2,7,5,104,295,183.653844387944,0,NA,NA,NA,500
5194,"DE",TRUE,"beta",6621,0.27427882,17.661612,0.095376395,0.0879186715165281,7.8192548641405,1.07796868799652,0.993679568042684,7.81925493886993,1.68406593406593,3.15814836556187,30.3125483075371,0.987958622184783,2,2,0,104,98,5.7692307137574,0,NA,NA,NA,500
5194,"BiLSTM",TRUE,"beta",6621,0.27427882,17.661612,0.095376395,0.0948740914463997,0.526653946538632,1.07796868799652,1.07229152329921,0.52665395157192,1.5728021978022,2.93133412974703,31.0552798044301,0.988732006121181,2,2,0,104,98,5.7692307137574,0,NA,NA,NA,500
5215,"ABC",TRUE,"beta",7351,0.17997551,7.0015717,0.2423256,0.238882051955038,1.42104178458717,1.00679027620615,0.992483365639057,1.4210417890399,1.1978021978022,3.45854571482559,15.9507878615215,0.992034507595748,2,2,0,149,162,8.72483215620918,0,NA,NA,NA,500
5215,"ABC-SMC",TRUE,"beta",7351,0.17997551,7.0015717,0.2423256,0.477685796162564,97.1256009234303,1.00679027620615,1.98464138604531,97.1256012277659,6.90659340659341,20.2907438432968,25.4333961162677,0.952723962249193,2,14,12,149,167,12.0805368316742,0,NA,NA,NA,500
5215,"NelderMead",TRUE,"beta",7351,0.17997551,7.0015717,0.2423256,10.0005,4026.88546308403,1.00679027620615,41.5490817198,4026.88547570196,15.6593406593407,71.3447076361822,48.5879245310831,0.809967139786939,2,6,4,149,723.5,385.570467210936,0,NA,NA,NA,500
5215,"DE",TRUE,"beta",7351,0.17997551,7.0015717,0.2423256,0.248585669098113,2.58332964914962,1.00679027620615,1.03279898802347,2.58332965724427,1.14697802197802,3.31216953566194,15.1523952985848,0.992097501783471,2,2,0,149,162,8.72483215620918,0,NA,NA,NA,500
5215,"BiLSTM",TRUE,"beta",7351,0.17997551,7.0015717,0.2423256,0.242034211754799,0.12024657898243,1.00679027620615,1.00557964533649,0.120246579359216,1.18269230769231,3.44032725890309,15.4407393257183,0.991790876063029,2,2,0,149,162,8.72483215620918,0,NA,NA,NA,500
5227,"ABC",TRUE,"beta",9627,0.024410512,4.9658217,1.0530516,1.07268206236883,1.86415009009895,4.42415900984359,4.50663197409003,1.86415009144783,2.40796703296703,8.6890340767437,5.44990623971903,0.995761371563664,20,21,1,511,510,0.195694715859697,0,NA,NA,NA,500
5227,"ABC-SMC",TRUE,"beta",9627,0.024410512,4.9658217,1.0530516,1.1084317019194,5.25901122668727,4.42415900984359,4.6568260290787,5.25901123049263,3.36538461538462,11.7603122856047,7.94139803347137,0.992499673051901,20,20,0,511,524,2.54403130617606,0,NA,NA,NA,500
5227,"NelderMead",TRUE,"beta",9627,0.024410512,4.9658217,1.0530516,10.0005,849.668562443029,4.42415900984359,42.0148473046722,849.66856305784,35.5645604395604,139.530415861738,29.0902484815367,0.303651925315353,20,8,12,511,1255,145.596868599615,0,NA,NA,NA,500
5227,"DE",TRUE,"beta",9627,0.024410512,4.9658217,1.0530516,1.0220302060156,2.94585696987133,4.42415900984359,4.29382961317016,2.94585697200293,1.56318681318681,5.9243166249389,3.50967248305845,0.997780839540485,20,22,2,511,488,4.50097846477304,0,NA,NA,NA,500
5227,"BiLSTM",TRUE,"beta",9627,0.024410512,4.9658217,1.0530516,1.07486009597778,2.07098075318183,4.42415900984359,4.51578249151461,2.07098075468036,2.46016483516484,8.77061934735876,5.73052244848731,0.995713523562839,20,21,1,511,510,0.195694715859697,0,NA,NA,NA,500
5236,"ABC",TRUE,"beta",5943,0.2746088,5.575002,0.1913077,0.23670465441243,23.7298102350987,1.69258781660094,2.09423569564223,23.7298103451189,1.78708791208791,5.44017159958829,15.6973682552635,0.991861504942863,2,2,0,260,240,7.69230766272189,0,NA,NA,NA,500
5236,"ABC-SMC",TRUE,"beta",5943,0.2746088,5.575002,0.1913077,0.484341300934637,153.173970207627,1.69258781660094,4.2851917880912,153.173970917799,6.93543956043956,21.6513171185273,37.0979455563758,0.94252125456136,2,12,10,260,243,6.53846151331361,0,NA,NA,NA,500
5236,"NelderMead",TRUE,"beta",5943,0.2746088,5.575002,0.1913077,10.0005,5127.4424650579,1.69258781660094,88.4790547370423,5127.44248883062,14.0384615384615,58.9227119964024,48.6419073520211,0.764807898464749,2,5,3,260,718,176.153845476331,0,NA,NA,NA,500
5236,"DE",TRUE,"beta",5943,0.2746088,5.575002,0.1913077,0.198608618091045,3.81632210981668,1.69258781660094,1.75718242001159,3.81632212751057,1.26510989010989,3.51204755405989,15.1167910142079,0.995081600119769,2,2,0,260,240,7.69230766272189,0,NA,NA,NA,500
5236,"BiLSTM",TRUE,"beta",5943,0.2746088,5.575002,0.1913077,0.165005475282669,13.7486492074519,1.69258781660094,1.459879853952,13.7486492711957,1.66620879120879,5.12166535845091,16.0366661513622,0.994083918182979,2,2,0,260,240,7.69230766272189,0,NA,NA,NA,500
5245,"ABC",TRUE,"beta",9127,0.11055111,19.939014,0.41266462,0.403386706367024,2.24829393188421,1.76165117110327,1.72204407462641,2.2482939360562,2.62087912087912,4.57282344790549,35.312899759132,0.98090974755324,38,40,2,82,65,20.7317070642475,0,NA,NA,NA,500
5245,"ABC-SMC",TRUE,"beta",9127,0.11055111,19.939014,0.41266462,0.429640763104644,4.11378689636784,1.76165117110327,1.83412174631544,4.11378690400149,2.92307692307692,5.13967010528972,36.0218790591967,0.98010723609517,38,50,12,82,71,13.4146339827484,0,NA,NA,NA,500
5245,"NelderMead",TRUE,"beta",9127,0.11055111,19.939014,0.41266462,10.0005,2323.39650459156,1.76165117110327,42.6917930027978,2323.39650890291,23.7074175824176,57.1196389986899,113.542773364201,0.554455198273968,38,10,28,82,358,336.585361748959,0,NA,NA,NA,500
5245,"DE",TRUE,"beta",9127,0.11055111,19.939014,0.41266462,0.393549387598443,4.63214713081909,1.76165117110327,1.68004889672822,4.63214713941463,2.62774725274725,4.60209281107609,36.135998288075,0.981088075555995,38,38,0,82,62,24.390243604997,0,NA,NA,NA,500
5245,"BiLSTM",TRUE,"beta",9127,0.11055111,19.939014,0.41266462,0.422773718833923,2.44971299197548,1.76165117110327,1.80480656881965,2.44971299652123,2.81318681318681,4.94058100422821,34.3705587902437,0.980189589449061,38,47,9,82,70,14.6341461629982,0,NA,NA,NA,500
5252,"ABC",TRUE,"beta",6373,0.27538052,19.963245,0.2691622,0.297930427873715,10.6880638391402,1.09740682066441,1.21469836266787,10.6880638691095,2.00824175824176,4.12327219891843,28.5770680818103,0.97951051224969,5,2,3,94,84,10.638297759167,0,NA,NA,NA,500
5252,"ABC-SMC",TRUE,"beta",6373,0.27538052,19.963245,0.2691622,0.385434167258353,43.1977323808379,1.09740682066441,1.57146168394531,43.197732501964,3.24725274725275,6.46609925383454,33.80738671176,0.974526766226505,5,2,3,94,84,10.638297759167,0,NA,NA,NA,500
5252,"NelderMead",TRUE,"beta",6373,0.27538052,19.963245,0.2691622,10.0005,3615.41767894817,1.09740682066441,40.7732471723536,3615.41768908577,10.6318681318681,31.6175201813422,73.7924597770646,0.875129143153071,5,8,3,94,250.5,166.489359930964,0,NA,NA,NA,500
5252,"DE",TRUE,"beta",6373,0.27538052,19.963245,0.2691622,0.810717889604957,201.200498284288,1.09740682066441,3.30539482025017,201.200498848453,7.29395604395604,16.8297878252151,52.3491963803678,0.948044287027016,5,19,14,94,115,22.3404252942508,0,NA,NA,NA,500
5252,"BiLSTM",TRUE,"beta",6373,0.27538052,19.963245,0.2691622,0.291986584663391,8.47978823868775,1.09740682066441,1.1904645955194,8.47978826246502,1.97802197802198,4.08814286539892,29.1102017397589,0.979062708575664,5,2,3,94,84,10.638297759167,0,NA,NA,NA,500
5268,"ABC",TRUE,"beta",6839,0.24550372,17.714703,0.9901382,2.34492399672884,136.827949407523,4.01454082678348,9.50755472374687,136.827949511631,6.62912087912088,17.7593420702804,25.8264681924996,0.934859201353311,18,14,4,172,222,29.0697672728502,0,NA,NA,NA,500
5268,"ABC-SMC",TRUE,"beta",6839,0.24550372,17.714703,0.9901382,1.07563161155116,8.63449278745281,4.01454082678348,4.36117606527154,8.6344927940225,2.24450549450549,5.48712278735554,14.4540738555905,0.991215112999823,18,20,2,172,158,8.13953483639805,0,NA,NA,NA,500
5268,"NelderMead",TRUE,"beta",6839,0.24550372,17.714703,0.9901382,10.0005,910.010520844453,4.01454082678348,40.5472847510057,910.010521536849,10.2239010989011,30.0960116557397,33.3987075996477,0.828268908585542,18,8,10,172,298,73.2558135275825,0,NA,NA,NA,500
5268,"DE",TRUE,"beta",6839,0.24550372,17.714703,0.9901382,0.981537014698069,0.868685330314914,4.01454082678348,3.97966709950649,0.868685330975852,1.91895604395604,4.66935591012129,14.1695380676105,0.993051527707407,18,21,3,172,150,12.7906976000541,0,NA,NA,NA,500
5268,"BiLSTM",TRUE,"beta",6839,0.24550372,17.714703,0.9901382,0.967356741428375,2.30083624171013,4.01454082678348,3.92217281640931,2.30083624346075,1.89285714285714,4.65602528220922,12.4053192906655,0.993039716610691,18,21,3,172,149,13.3720929455111,0,NA,NA,NA,500
5272,"ABC",TRUE,"beta",9973,0.13406196,17.572248,0.81852174,1.0872347058944,32.8290566315452,3.71177013448041,4.93030925545048,32.8290566628084,5.83516483516483,13.6410518913791,26.6831663746649,0.976708581357109,33,26,7,211,230,9.0047392938164,0,NA,NA,NA,500
5272,"ABC-SMC",TRUE,"beta",9973,0.13406196,17.572248,0.81852174,0.870627692345774,6.36586051851419,3.71177013448041,3.94805624429798,6.36586052457641,2.73076923076923,6.1929816710549,18.8246541725366,0.993775645249544,33,31,2,211,198,6.16113741155859,0,NA,NA,NA,500
5272,"NelderMead",TRUE,"beta",9973,0.13406196,17.572248,0.81852174,10.0005,1121.77573301624,3.71177013448041,45.3495068192952,1121.7757340845,21.0549450549451,56.9571966721261,51.4797306811874,0.679773991283127,33,9,24,211,438,107.582937878754,0,NA,NA,NA,500
5272,"DE",TRUE,"beta",9973,0.13406196,17.572248,0.81852174,0.792683042156028,3.15675156195661,3.71177013448041,3.59459877264081,3.15675156496279,2.16346153846154,5.06584393021288,19.0850063199885,0.995239461819839,33,31,2,211,185,12.3222748231172,0,NA,NA,NA,500
5272,"BiLSTM",TRUE,"beta",9973,0.13406196,17.572248,0.81852174,0.803920865058899,1.78381027769195,3.71177013448041,3.64555919725636,1.78381027939067,2.17994505494505,5.05743115525163,18.9057783838826,0.995258297706706,33,30,3,211,188,10.9004738819883,0,NA,NA,NA,500
5274,"ABC",TRUE,"beta",6024,0.26062417,8.351992,0.5817544,0.927624963502383,59.4530205371636,3.72463458201817,5.93904234880616,59.4530206233976,4.41208791208791,13.5914181876524,17.9876001805829,0.972470620064059,13,12,1,203,263,29.5566501007062,0,NA,NA,NA,500
5274,"ABC-SMC",TRUE,"beta",6024,0.26062417,8.351992,0.5817544,0.686655545788139,18.0318611441221,3.72463458201817,4.39625551912811,18.0318611702765,2.17857142857143,6.77250014704749,10.0483296994073,0.991851211884851,13,13,0,203,221,8.86699503021185,0,NA,NA,NA,500
5274,"NelderMead",TRUE,"beta",6024,0.26062417,8.351992,0.5817544,10.0005,1619.02438276526,3.72463458201817,64.0273767374561,1619.02438511359,11.635989010989,43.550471225419,29.9527174386735,0.779918759790524,13,6,7,203,513,152.709358853648,0,NA,NA,NA,500
5274,"DE",TRUE,"beta",6024,0.26062417,8.351992,0.5817544,0.528978799439003,9.07180082699487,3.72463458201817,3.38674315062329,9.07180084015311,1.27335164835165,3.74871772948893,8.51913969945141,0.996690911061754,13,15,2,203,187,7.88177336018831,0,NA,NA,NA,500
5274,"BiLSTM",TRUE,"beta",6024,0.26062417,8.351992,0.5817544,0.563716232776642,3.10064989493017,3.72463458201817,3.60914670356577,3.10064989942752,1.20879120879121,3.62436049683099,7.28601774742609,0.996758655045509,13,14,1,203,195,3.94088668009415,0,NA,NA,NA,500
5277,"ABC",TRUE,"beta",9942,0.17682558,19.621014,0.6315284,1.11968599048803,77.2978047725252,4.49999533275631,7.97839294535092,77.2978048777459,8.0260989010989,19.0064151980672,32.9800062465875,0.954233384131544,32,22,10,206,249,20.8737863064379,0,NA,NA,NA,500
5277,"ABC-SMC",TRUE,"beta",9942,0.17682558,19.621014,0.6315284,0.805389011638548,27.5301334608621,4.49999533275631,5.73885005555836,27.5301334983371,4.09065934065934,9.48538494066147,22.4072786527683,0.987379767401301,32,26,6,206,213,3.39805823593176,0,NA,NA,NA,500
5277,"NelderMead",TRUE,"beta",9942,0.17682558,19.621014,0.6315284,10.0005,1483.53923357439,4.49999533275631,71.259191708923,1483.53923559384,18.8681318681319,50.1435439513403,50.7949568108762,0.729830435816126,32,9,23,206,403,95.6310674969366,0,NA,NA,NA,500
5277,"DE",TRUE,"beta",9942,0.17682558,19.621014,0.6315284,0.630329905925259,0.18977674999941,4.49999533275631,4.49145538785015,0.189776750257732,2.24587912087912,5.03033381017187,17.8751152149627,0.995318508979653,32,31,1,206,186,9.70873781694788,0,NA,NA,NA,500
5277,"BiLSTM",TRUE,"beta",9942,0.17682558,19.621014,0.6315284,0.635541319847107,0.635429830353258,4.49999533275631,4.52858964551042,0.635429831218231,2.24587912087912,5.03947330668506,18.217659468046,0.995306986198844,32,29,3,206,186,9.70873781694788,0,NA,NA,NA,500
5304,"ABC",TRUE,"beta",7329,0.06467458,12.739297,0.6318658,0.704471274978521,11.4906479925982,4.96124032225075,5.53131898464964,11.4906480084674,3.21840659340659,7.94542684141687,14.7996755316667,0.98645017573414,33,30,3,191,198,3.66492144678052,0,NA,NA,NA,500
5304,"ABC-SMC",TRUE,"beta",7329,0.06467458,12.739297,0.6318658,0.706659153178659,11.8369047763449,4.96124032225075,5.5484976158506,11.8369047926923,3.30357142857143,8.18405210095884,14.4744176999712,0.985716204147253,33,30,3,191,199,4.18848165346345,0,NA,NA,NA,500
5304,"NelderMead",TRUE,"beta",7329,0.06467458,12.739297,0.6318658,10.0005,1482.69366456818,4.96124032225075,78.5212363806818,1482.69366661586,21.5425824175824,61.7763213021492,47.8206914886644,0.454177141520353,33,9,24,191,436,128.272250637318,0,NA,NA,NA,500
5304,"DE",TRUE,"beta",7329,0.06467458,12.739297,0.6318658,0.603981392569196,4.41302684631353,4.96124032225075,4.74229945457319,4.41302685240813,1.60302197802198,4.00677654003293,10.6820678995389,0.996015970410837,33,33,0,191,179,6.28272248019517,0,NA,NA,NA,500
5304,"BiLSTM",TRUE,"beta",7329,0.06467458,12.739297,0.6318658,0.625510275363922,1.00583456582388,4.96124032225075,4.91133845211698,1.00583456721298,1.6771978021978,4.24531092326167,11.147947365197,0.995577595113453,33,32,1,191,184,3.66492144678052,0,NA,NA,NA,500
5331,"ABC",TRUE,"beta",6710,0.18658718,19.372902,0.44436148,0.580451465068673,30.6259635201533,2.45255303153609,3.20367102997707,30.6259635765872,3.52884615384615,7.08664003833742,31.8817278488312,0.982265597029165,34,33,1,98,106,8.16326522282382,0,NA,NA,NA,500
5331,"ABC-SMC",TRUE,"beta",6710,0.18658718,19.372902,0.44436148,0.617997753477955,39.0754556599282,2.45255303153609,3.41089930606688,39.0754557319318,4.05357142857143,8.21679966308639,34.4874643677927,0.978112087617823,34,29,5,98,111,13.2653059870887,0,NA,NA,NA,500
5331,"NelderMead",TRUE,"beta",6710,0.18658718,19.372902,0.44436148,10.0005,2150.53260208213,2.45255303153609,55.1955056767671,2150.53260604488,14.5590659340659,36.5681566724053,70.376215950187,0.695057422126083,34,9,25,98,272,177.551018596418,0,NA,NA,NA,500
5331,"DE",TRUE,"beta",6710,0.18658718,19.372902,0.44436148,0.429662602624693,3.30786488113873,2.45255303153609,2.37142589093203,3.30786488723407,1.93543956043956,3.80238141111651,25.0164941155198,0.990458633661569,34,33,1,98,82,16.3265304456476,0,NA,NA,NA,500
5331,"BiLSTM",TRUE,"beta",6710,0.18658718,19.372902,0.44436148,0.460717588663101,3.68081153800575,2.45255303153609,2.54282688669973,3.68081154478831,1.97802197802198,3.81275332431668,25.4311114440184,0.990525840107092,34,33,1,98,87,11.2244896813828,0,NA,NA,NA,500
5332,"ABC",TRUE,"beta",5465,0.15352242,10.592446,0.45935196,0.592348842173169,28.9531543271607,4.72738544642496,6.0961126533478,28.9531543840666,3.37637362637363,9.08967836324546,19.0876196168562,0.974477984164743,29,22,7,161,170,5.59006207708036,0,NA,NA,NA,500
5332,"ABC-SMC",TRUE,"beta",5465,0.15352242,10.592446,0.45935196,0.518010159442657,12.769772292897,4.72738544642496,5.33106180465517,12.7697723179953,2.14148351648352,5.94462773444216,12.7163352447763,0.987777750541998,29,22,7,161,155,3.72670805138691,0,NA,NA,NA,500
5332,"NelderMead",TRUE,"beta",5465,0.15352242,10.592446,0.45935196,10.0005,2077.08877942507,4.72738544642496,102.919378328053,2077.08878350747,14.1717032967033,44.7459326532702,41.477911918368,0.590330881931438,29,7,22,161,384,138.50931590988,0,NA,NA,NA,500
5332,"DE",TRUE,"beta",5465,0.15352242,10.592446,0.45935196,0.460281450181462,0.20234814703708,4.72738544642496,4.73695122329993,0.202348147434793,1.32692307692308,3.90477307244003,10.7305124585388,0.993968106742678,29,23,6,161,143,11.1801241541607,0,NA,NA,NA,500
5332,"BiLSTM",TRUE,"beta",5465,0.15352242,10.592446,0.45935196,0.44308078289032,3.542202600868,4.72738544642496,4.5599318758241,3.54220260783001,1.28021978021978,3.70383673957244,10.4318089284144,0.994459547505295,29,24,5,161,140,13.0434781798542,0,NA,NA,NA,500
5333,"ABC",TRUE,"beta",7733,0.24957973,9.7610855,0.6985074,0.988298553485396,41.4871987140758,2.81391089347029,3.98132369915263,41.4871987587262,4.43269230769231,13.4733915633659,16.7299886737418,0.982598019419115,18,13,5,216,272,25.9259258058985,0,NA,NA,NA,500
5333,"ABC-SMC",TRUE,"beta",7733,0.24957973,9.7610855,0.6985074,0.691636111896582,0.983710135866974,2.81391089347029,2.78623016675733,0.983710136925691,1.47527472527473,4.26137778885429,10.3691229694068,0.996759885370782,18,15,3,216,215,0.462962960819616,0,NA,NA,NA,500
5333,"NelderMead",TRUE,"beta",7733,0.24957973,9.7610855,0.6985074,10.0005,1331.69563939953,2.81391089347029,40.2866396120494,1331.69564083276,14.4835164835165,51.1321816471779,32.4311950156394,0.795014212827065,18,6,12,216,574.5,165.972221453832,0,NA,NA,NA,500
5333,"DE",TRUE,"beta",7733,0.24957973,9.7610855,0.6985074,0.659483964664579,5.58668888540824,2.81391089347029,2.65670644611444,5.58668889142089,1.34478021978022,3.91259237857448,10.3234188555805,0.997048308698806,18,14,4,216,207,4.16666664737654,0,NA,NA,NA,500
5333,"BiLSTM",TRUE,"beta",7733,0.24957973,9.7610855,0.6985074,0.687399685382843,1.59020714759141,2.81391089347029,2.76916388125141,1.59020714930285,1.48076923076923,4.22820851576022,10.1079484193528,0.996763715891412,18,14,4,216,213,1.38888888245885,0,NA,NA,NA,500
5337,"ABC",TRUE,"beta",6382,0.27185836,9.683996,0.99595183,2.5605096774102,157.091718566277,4.82129826317884,12.3951585696172,157.091718691424,6.44368131868132,21.9748076289571,17.3585477077305,0.938794524156897,13,9,4,242,359,48.3471072382351,0,NA,NA,NA,500
5337,"ABC-SMC",TRUE,"beta",6382,0.27185836,9.683996,0.99595183,1.042761421277,4.69998546315239,4.82129826317884,5.04789858091099,4.69998546689665,1.43406593406593,4.87846805354412,6.31776859999475,0.996016904184568,13,13,0,242,253,4.54545452667168,0,NA,NA,NA,500
5337,"NelderMead",TRUE,"beta",6382,0.27185836,9.683996,0.99595183,10.0005,904.114826613538,4.82129826317884,48.411370739607,904.114827333802,9.58791208791209,36.2646711501204,21.5808168016187,0.84778623510998,13,6,7,242,480,98.3471070316235,0,NA,NA,NA,500
5337,"DE",TRUE,"beta",6382,0.27185836,9.683996,0.99595183,0.869529570736097,12.6936118122266,4.82129826317884,4.20930137672681,12.693611822339,1.2760989010989,3.68142426451837,7.58971921717592,0.997504591804007,13,13,0,242,227,6.19834708182501,0,NA,NA,NA,500
5337,"BiLSTM",TRUE,"beta",6382,0.27185836,9.683996,0.99595183,0.914802193641663,8.14794790596026,4.82129826317884,4.42846139190963,8.14794791245133,1.15659340659341,3.48564560371895,7.25769553867341,0.997630493152433,13,13,0,242,234.5,3.09917354091251,0,NA,NA,NA,500
5343,"ABC",TRUE,"beta",7441,0.26098642,16.583815,0.52372277,2.44282761833629,366.435250594878,3.03138074865772,14.1394284126963,366.435251173672,10.2335164835165,27.3788289509481,43.8159864790353,0.883671585897734,21,13,8,149,272,82.5503350164407,0,NA,NA,NA,500
5343,"ABC-SMC",TRUE,"beta",7441,0.26098642,16.583815,0.52372277,0.659482444052934,25.9220491394165,3.03138074865772,3.81717675742799,25.9220491803611,2.69917582417582,6.45296805379483,20.9962275222733,0.991015138263815,21,22,1,149,158,6.04026841583712,0,NA,NA,NA,500
5343,"NelderMead",TRUE,"beta",7441,0.26098642,16.583815,0.52372277,10.0005,1809.50261374066,3.03138074865772,57.8842947327868,1809.50261659881,12.7843406593407,37.0876319688241,48.4173037293386,0.79984090430696,21,7,14,149,348,133.55704608351,0,NA,NA,NA,500
5343,"DE",TRUE,"beta",7441,0.26098642,16.583815,0.52372277,0.552738869619227,5.54035478805389,3.03138074865772,3.1993299974308,5.54035479680502,1.84615384615385,4.1944494982544,18.375594709314,0.994558495494794,21,21,0,149,141,5.36912748074411,0,NA,NA,NA,500
5343,"BiLSTM",TRUE,"beta",7441,0.26098642,16.583815,0.52372277,0.544976592063904,4.05821996689615,3.03138074865772,3.15440084770728,4.05821997330621,1.78846153846154,4.14867912250857,17.5459687228728,0.99456283106906,21,21,0,149,139,6.71140935093014,0,NA,NA,NA,500
5351,"ABC",TRUE,"beta",7231,0.20024893,16.85028,0.20243518,0.276040287826927,36.3598399563399,2.77148137454182,3.77918757172292,36.3598401228329,4.22115384615385,8.27668013553345,40.1544712054239,0.977941204095001,24,33,9,111,113,1.80180178556935,0,NA,NA,NA,500
5351,"ABC-SMC",TRUE,"beta",7231,0.20024893,16.85028,0.20243518,0.474684316721647,134.487066614003,2.77148137454182,6.4987653953288,134.487067229824,9.54258241758242,19.4914217536336,65.3162582696662,0.907255354700564,24,28,4,111,158,42.3423419608798,0,NA,NA,NA,500
5351,"NelderMead",TRUE,"beta",7231,0.20024893,16.85028,0.20243518,10.0005,4840.09981446851,2.77148137454182,136.913946904414,4840.0998366315,17.9230769230769,44.9414912676764,83.2784279485353,0.646282674626105,24,8,16,111,340,206.306304447691,0,NA,NA,NA,500
5351,"DE",TRUE,"beta",7231,0.20024893,16.85028,0.20243518,0.205908029873495,1.71553672456518,2.77148137454182,2.81902715557144,1.71553673242069,2.02884615384615,4.22406436743331,24.6344237900875,0.989910443140442,24,37,13,111,89,19.8198196412629,0,NA,NA,NA,500
5351,"BiLSTM",TRUE,"beta",7231,0.20024893,16.85028,0.20243518,0.185283064842224,8.47289244539756,2.77148137454182,2.53665673737267,8.47289248419523,2.24725274725275,4.72455591261534,23.7235284832248,0.989050681519657,24,2,22,111,81,27.0270267835403,0,NA,NA,NA,500
5359,"ABC",TRUE,"beta",5137,0.14697294,7.8630276,0.15721868,0.154965097124107,1.43340655293565,1.82051823023114,1.79442280245564,1.43340656126557,1.46291208791209,2.99300925417954,24.2242539499728,0.988565258727299,3,2,1,76,84,10.5263156509695,0,NA,NA,NA,500
5359,"ABC-SMC",TRUE,"beta",5137,0.14697294,7.8630276,0.15721868,0.42482823585587,170.21485879014,1.82051823023114,4.9193107847779,170.214859779305,9.55082417582418,22.7918344979122,72.6443944354449,0.843576586659781,3,21,18,76,157,106.578945966066,0,NA,NA,NA,500
5359,"NelderMead",TRUE,"beta",5137,0.14697294,7.8630276,0.15721868,10.0005,6260.88532061912,1.82051823023114,115.801077590949,6260.88535700283,15.8626373626374,52.2494676349135,85.5386837232172,0.537103710543177,3,6,3,76,462.5,508.552624887465,0,NA,NA,NA,500
5359,"DE",TRUE,"beta",5137,0.14697294,7.8630276,0.15721868,0.157322261565712,0.0658837518882355,1.82051823023114,1.82171765595265,0.0658837522711067,1.48351648351648,2.99472980307182,25.6886070145424,0.988426250424847,3,2,1,76,84,10.5263156509695,0,NA,NA,NA,500
5359,"BiLSTM",TRUE,"beta",5137,0.14697294,7.8630276,0.15721868,0.149717673659325,4.77106555847225,1.82051823023114,1.73366011141041,4.7710655861982,1.5467032967033,3.21077341680567,26.3034337860881,0.987871872934354,3,2,1,76,84,10.5263156509695,0,NA,NA,NA,500
5376,"ABC",TRUE,"beta",5814,0.095631234,3.6177406,0.43889683,0.465245727060595,6.00343752780366,2.9008746970385,3.07502689763186,6.00343753941261,1.46153846153846,4.80984567160064,10.5908100395357,0.995120955885113,15,18,3,212,215,1.41509433294767,0,NA,NA,NA,500
5376,"ABC-SMC",TRUE,"beta",5814,0.095631234,3.6177406,0.43889683,0.534502611060246,21.7832014969017,2.9008746970385,3.53277807890678,21.7832015390242,3.20192307692308,10.6528320023518,14.657165372557,0.982436522120257,15,16,1,212,250,17.9245282173371,0,NA,NA,NA,500
5376,"NelderMead",TRUE,"beta",5814,0.095631234,3.6177406,0.43889683,10.0005,2178.55370434425,2.9008746970385,66.0979880117464,2178.55370855695,20.6387362637363,89.6614243500711,35.3285705119542,0.384497232795118,15,5,10,212,978,361.320753012638,0,NA,NA,NA,500
5376,"DE",TRUE,"beta",5814,0.095631234,3.6177406,0.43889683,0.4346683480657,0.963434145711577,2.9008746970385,2.87292667961924,0.963434147574582,1.09340659340659,3.8867908172608,8.72895951369961,0.995926207179557,15,18,3,212,199,6.13207544277323,0,NA,NA,NA,500
5376,"BiLSTM",TRUE,"beta",5814,0.095631234,3.6177406,0.43889683,0.46104371547699,5.04603449209906,2.9008746970385,3.04725383515715,5.04603450185665,1.36538461538462,4.56109322734928,9.64630733034264,0.995419485806793,15,17,2,212,213,0.471698110982556,0,NA,NA,NA,500
5380,"ABC",TRUE,"beta",9031,0.023363968,20.27312,0.6284744,0.626379365274806,0.333352435972012,2.56387082672231,2.55532410085266,0.333352436372405,2.55082417582418,4.42279621660623,28.0050362892733,0.988998086149822,85,74,11,113,93,17.6991148876185,0,NA,NA,NA,500
