"day","window","regime","win_len","mean_mae","sd_mae"
1,"early_060d","early",60,0,0
2,"early_060d","early",60,0,0
3,"early_060d","early",60,0.222222222222222,0.666666666666667
4,"early_060d","early",60,0.777777777777778,1.092906420717
5,"early_060d","early",60,1.77777777777778,4.63081466314993
6,"early_060d","early",60,5.33333333333333,6.81909084849293
7,"early_060d","early",60,4.77777777777778,5.33333333333333
8,"early_060d","early",60,7,11.0113577727726
9,"early_060d","early",60,9.33333333333333,9.77241014284603
10,"early_060d","early",60,8.55555555555556,8.77654703045439
11,"early_060d","early",60,11.4444444444444,12.6304306251916
12,"early_060d","early",60,9,7.56637297521078
13,"early_060d","early",60,8.77777777777778,9.31098514897561
14,"early_060d","early",60,7.44444444444444,9.30203084158388
15,"early_060d","early",60,11.1111111111111,12.4944432093275
16,"early_060d","early",60,13.8888888888889,9.26612708261176
17,"early_060d","early",60,9.77777777777778,8.15134617375832
18,"early_060d","early",60,10.5555555555556,10.4176666186713
19,"early_060d","early",60,10.1111111111111,13.3270818678025
20,"early_060d","early",60,14.1111111111111,10.4814651223534
21,"early_060d","early",60,14.4444444444444,13.2769641777696
22,"early_060d","early",60,11.4444444444444,14.5353974069434
23,"early_060d","early",60,21.6666666666667,17.1537167984084
24,"early_060d","early",60,12.2222222222222,10.2564342948436
25,"early_060d","early",60,13.3333333333333,12.2474487139159
26,"early_060d","early",60,17.4444444444444,16.3791873356946
27,"early_060d","early",60,18.4444444444444,16.9418941614501
28,"early_060d","early",60,14.1111111111111,12.2315620879392
29,"early_060d","early",60,19.7777777777778,15.2707054337527
30,"early_060d","early",60,20.4444444444444,21.3313801189182
31,"early_060d","early",60,12.8888888888889,9.82909513185782
32,"early_060d","early",60,11.6666666666667,12.7573508221731
33,"early_060d","early",60,16.7777777777778,15.650701084758
34,"early_060d","early",60,18,13.555441711726
35,"early_060d","early",60,18.2222222222222,18.8532343231724
36,"early_060d","early",60,17.3333333333333,19.8997487421324
37,"early_060d","early",60,14,17.6705970470723
38,"early_060d","early",60,13.5555555555556,18.5547238669234
39,"early_060d","early",60,18.1111111111111,12.868998061664
40,"early_060d","early",60,20.5555555555556,16.3409846024583
41,"early_060d","early",60,12.3333333333333,9.9498743710662
42,"early_060d","early",60,12.3333333333333,11.8110118110177
43,"early_060d","early",60,15.5555555555556,16.0710229225702
44,"early_060d","early",60,18.3333333333333,20.8446635856758
45,"early_060d","early",60,14.4444444444444,13.6483617250488
46,"early_060d","early",60,15.7777777777778,18.8200543156614
47,"early_060d","early",60,11.1111111111111,12.6732439064003
48,"early_060d","early",60,15.4444444444444,13.9204086785474
49,"early_060d","early",60,8.88888888888889,7.84927455954441
50,"early_060d","early",60,17,15.2479506819769
51,"early_060d","early",60,17.3333333333333,13.490737563232
52,"early_060d","early",60,11.7777777777778,9.58876657576168
53,"early_060d","early",60,14.2222222222222,17.8590157747969
54,"early_060d","early",60,15.4444444444444,12.2179285387408
55,"early_060d","early",60,14.3333333333333,16.5453921077743
56,"early_060d","early",60,10.8888888888889,10.0055540132024
57,"early_060d","early",60,13,12.0104121494643
58,"early_060d","early",60,13.5555555555556,10.7367489389376
59,"early_060d","early",60,9.55555555555556,10.2116491213603
60,"early_060d","early",60,6.88888888888889,7.27056470372908
61,"early_060d","early",60,13,9.53939201416946
62,"early_060d","early",60,9.33333333333333,10.9201648339208
63,"early_060d","early",60,11.3333333333333,10.1734949746879
64,"early_060d","early",60,10.4444444444444,10.2361016885227
65,"early_060d","early",60,7.88888888888889,6.43126046052491
66,"early_060d","early",60,12.1111111111111,12.3333333333333
67,"early_060d","early",60,6.22222222222222,6.61017733835065
68,"early_060d","early",60,8.66666666666667,9.16515138991168
69,"early_060d","early",60,9.88888888888889,9.76530138352683
70,"early_060d","early",60,8.11111111111111,5.79750904364203
71,"early_060d","early",60,8.11111111111111,8.1615630311302
72,"early_060d","early",60,5.44444444444444,7.92324288266981
73,"early_060d","early",60,6.44444444444444,7.92324288266981
74,"early_060d","early",60,5.44444444444444,6.20707481651202
75,"early_060d","early",60,9.22222222222222,9.75676403550093
76,"early_060d","early",60,4.88888888888889,7.00793201387621
77,"early_060d","early",60,6.33333333333333,8.77496438739212
78,"early_060d","early",60,6.11111111111111,5.13430726691645
79,"early_060d","early",60,6.77777777777778,6.49572508996836
80,"early_060d","early",60,5.11111111111111,5.81903008336536
81,"early_060d","early",60,8,9.04157066001256
82,"early_060d","early",60,8.33333333333333,8.58778201865883
83,"early_060d","early",60,7.33333333333333,6.12372435695795
84,"early_060d","early",60,8.22222222222222,5.6740148435164
85,"early_060d","early",60,5.77777777777778,7.34468817884357
86,"early_060d","early",60,3.22222222222222,2.33333333333333
87,"early_060d","early",60,5.55555555555556,4.55826477705911
88,"early_060d","early",60,6.55555555555556,6.82112730989371
89,"early_060d","early",60,6.11111111111111,6.67915496983796
90,"early_060d","early",60,7.77777777777778,8.80025252162939
91,"early_060d","early",60,9.33333333333333,11.6189500386223
92,"early_060d","early",60,3.77777777777778,3.59783885748715
93,"early_060d","early",60,5.22222222222222,3.15348132140408
94,"early_060d","early",60,4.33333333333333,3.90512483795333
95,"early_060d","early",60,3.88888888888889,3.72305131728145
96,"early_060d","early",60,5.55555555555556,4.97772817435603
97,"early_060d","early",60,3.33333333333333,4.41588043316392
98,"early_060d","early",60,3.11111111111111,2.84800124843918
99,"early_060d","early",60,6.88888888888889,5.94652092497042
100,"early_060d","early",60,6.22222222222222,5.23874454850057
101,"early_060d","early",60,2.55555555555556,2.06827894099848
102,"early_060d","early",60,2.11111111111111,1.53659074288215
103,"early_060d","early",60,2.55555555555556,2.60341655863555
104,"early_060d","early",60,4.22222222222222,5.69600249687835
105,"early_060d","early",60,2.55555555555556,3.20589734361189
106,"early_060d","early",60,3.11111111111111,3.82244831372657
107,"early_060d","early",60,3.33333333333333,3.8405728739343
108,"early_060d","early",60,1.88888888888889,1.61589328580544
109,"early_060d","early",60,5.11111111111111,8.10006858681524
110,"early_060d","early",60,4.11111111111111,3.62092683040007
111,"early_060d","early",60,2.44444444444444,2.65099562009781
112,"early_060d","early",60,2.22222222222222,1.64147630029935
113,"early_060d","early",60,3.33333333333333,3.67423461417477
114,"early_060d","early",60,2.22222222222222,2.10818510677892
115,"early_060d","early",60,2.77777777777778,3.59783885748715
116,"early_060d","early",60,3.66666666666667,4.69041575982343
117,"early_060d","early",60,2.44444444444444,1.9436506316151
118,"early_060d","early",60,2.33333333333333,2.82842712474619
119,"early_060d","early",60,1.55555555555556,1.9436506316151
120,"early_060d","early",60,3.55555555555556,6.71027404639913
121,"early_060d","early",60,2.22222222222222,2.53859103528797
122,"early_060d","early",60,3.44444444444444,5.70331287742289
123,"early_060d","early",60,2.33333333333333,2.34520787991171
124,"early_060d","early",60,2.44444444444444,2.74367960552572
125,"early_060d","early",60,3.22222222222222,5.95352369983058
126,"early_060d","early",60,1,1
127,"early_060d","early",60,3.44444444444444,4.63980363569168
128,"early_060d","early",60,1.55555555555556,2.50554939639548
129,"early_060d","early",60,2.55555555555556,4.82470494204338
130,"early_060d","early",60,1.55555555555556,1.13038833052088
131,"early_060d","early",60,1.66666666666667,1.87082869338697
132,"early_060d","early",60,2.55555555555556,3.81153220867642
133,"early_060d","early",60,1.66666666666667,2.87228132326901
134,"early_060d","early",60,1,1.3228756555323
135,"early_060d","early",60,2.44444444444444,3.77859468291821
136,"early_060d","early",60,0.333333333333333,0.707106781186548
137,"early_060d","early",60,1.22222222222222,1.30170827931778
138,"early_060d","early",60,2.11111111111111,3.05959329178097
139,"early_060d","early",60,0.666666666666667,0.5
140,"early_060d","early",60,1,1
141,"early_060d","early",60,1.88888888888889,1.36422546197874
142,"early_060d","early",60,1.55555555555556,2.2973414586817
143,"early_060d","early",60,2,2.23606797749979
144,"early_060d","early",60,0.888888888888889,1.26929551764398
145,"early_060d","early",60,1.11111111111111,1.76383420737639
146,"early_060d","early",60,1.22222222222222,2.94863433549236
147,"early_060d","early",60,1.66666666666667,2.54950975679639
148,"early_060d","early",60,1.11111111111111,1.26929551764398
149,"early_060d","early",60,2,2.29128784747792
150,"early_060d","early",60,0.666666666666667,1
151,"early_060d","early",60,0.666666666666667,0.707106781186548
152,"early_060d","early",60,1,1.22474487139159
153,"early_060d","early",60,1.44444444444444,1.81046341520004
154,"early_060d","early",60,1.88888888888889,2.75882422620781
155,"early_060d","early",60,0.666666666666667,1
156,"early_060d","early",60,1.22222222222222,1.56347191994114
157,"early_060d","early",60,1.88888888888889,4.22624077770199
158,"early_060d","early",60,0.888888888888889,1.53659074288215
159,"early_060d","early",60,1.22222222222222,1.56347191994114
160,"early_060d","early",60,0.666666666666667,1.11803398874989
161,"early_060d","early",60,0.777777777777778,1.092906420717
162,"early_060d","early",60,1.22222222222222,1.92209376577847
163,"early_060d","early",60,0.555555555555556,1.33333333333333
164,"early_060d","early",60,1.22222222222222,2.53859103528797
165,"early_060d","early",60,1.44444444444444,2.00693242979872
166,"early_060d","early",60,1,1.93649167310371
167,"early_060d","early",60,0.666666666666667,0.866025403784439
168,"early_060d","early",60,2.11111111111111,4.85912657903775
169,"early_060d","early",60,0.666666666666667,1
170,"early_060d","early",60,0.777777777777778,1.092906420717
171,"early_060d","early",60,1.11111111111111,1.76383420737639
172,"early_060d","early",60,0.333333333333333,0.5
173,"early_060d","early",60,0.888888888888889,1.36422546197874
174,"early_060d","early",60,0.666666666666667,0.866025403784439
175,"early_060d","early",60,0.555555555555556,0.881917103688197
176,"early_060d","early",60,0.444444444444444,0.726483157256779
177,"early_060d","early",60,1.11111111111111,1.45296631451356
178,"early_060d","early",60,0.444444444444444,0.726483157256779
179,"early_060d","early",60,0.444444444444444,0.726483157256779
180,"early_060d","early",60,0.444444444444444,0.52704627669473
181,"early_060d","early",60,0.333333333333333,0.707106781186548
182,"early_060d","early",60,0.666666666666667,1.6583123951777
183,"early_060d","early",60,0.888888888888889,1.05409255338946
184,"early_060d","early",60,0.444444444444444,0.726483157256779
185,"early_060d","early",60,0.555555555555556,0.52704627669473
186,"early_060d","early",60,0.666666666666667,1
187,"early_060d","early",60,0.666666666666667,1.4142135623731
188,"early_060d","early",60,0.333333333333333,0.5
189,"early_060d","early",60,0.666666666666667,1.11803398874989
190,"early_060d","early",60,1.11111111111111,1.36422546197874
191,"early_060d","early",60,0.555555555555556,1.13038833052088
192,"early_060d","early",60,0.111111111111111,0.333333333333333
193,"early_060d","early",60,0.444444444444444,0.726483157256779
194,"early_060d","early",60,0.333333333333333,0.707106781186548
195,"early_060d","early",60,0.333333333333333,0.5
196,"early_060d","early",60,0.222222222222222,0.440958551844098
197,"early_060d","early",60,0.555555555555556,1.0137937550497
198,"early_060d","early",60,0.555555555555556,0.52704627669473
199,"early_060d","early",60,0.666666666666667,1.3228756555323
200,"early_060d","early",60,0.555555555555556,1.33333333333333
201,"early_060d","early",60,0.222222222222222,0.666666666666667
202,"early_060d","early",60,0.444444444444444,1.0137937550497
203,"early_060d","early",60,0.444444444444444,0.726483157256779
204,"early_060d","early",60,0.555555555555556,1.0137937550497
205,"early_060d","early",60,0.222222222222222,0.440958551844098
206,"early_060d","early",60,0.555555555555556,1.0137937550497
207,"early_060d","early",60,0.333333333333333,0.5
208,"early_060d","early",60,1,2.64575131106459
209,"early_060d","early",60,0,0
210,"early_060d","early",60,0.333333333333333,0.5
211,"early_060d","early",60,1,3
212,"early_060d","early",60,0.444444444444444,1.33333333333333
213,"early_060d","early",60,0.555555555555556,1.0137937550497
214,"early_060d","early",60,0.333333333333333,1
215,"early_060d","early",60,0.222222222222222,0.666666666666667
216,"early_060d","early",60,0.444444444444444,1.0137937550497
217,"early_060d","early",60,0.666666666666667,2
218,"early_060d","early",60,0.111111111111111,0.333333333333333
219,"early_060d","early",60,0.111111111111111,0.333333333333333
220,"early_060d","early",60,0.444444444444444,0.52704627669473
221,"early_060d","early",60,0.444444444444444,0.726483157256779
222,"early_060d","early",60,0.555555555555556,1.33333333333333
223,"early_060d","early",60,0,0
224,"early_060d","early",60,0,0
225,"early_060d","early",60,0.111111111111111,0.333333333333333
226,"early_060d","early",60,0,0
227,"early_060d","early",60,0.222222222222222,0.666666666666667
228,"early_060d","early",60,0.111111111111111,0.333333333333333
229,"early_060d","early",60,0.111111111111111,0.333333333333333
230,"early_060d","early",60,0.111111111111111,0.333333333333333
231,"early_060d","early",60,0.333333333333333,1
232,"early_060d","early",60,0.111111111111111,0.333333333333333
233,"early_060d","early",60,0.111111111111111,0.333333333333333
234,"early_060d","early",60,0.222222222222222,0.666666666666667
235,"early_060d","early",60,0.222222222222222,0.440958551844098
236,"early_060d","early",60,0.444444444444444,1.33333333333333
237,"early_060d","early",60,0.222222222222222,0.440958551844098
238,"early_060d","early",60,0.111111111111111,0.333333333333333
239,"early_060d","early",60,0.333333333333333,1
240,"early_060d","early",60,0.111111111111111,0.333333333333333
241,"early_060d","early",60,0.333333333333333,1
242,"early_060d","early",60,0,0
243,"early_060d","early",60,0.222222222222222,0.440958551844098
244,"early_060d","early",60,0.222222222222222,0.666666666666667
245,"early_060d","early",60,0,0
246,"early_060d","early",60,0.222222222222222,0.666666666666667
247,"early_060d","early",60,0.111111111111111,0.333333333333333
248,"early_060d","early",60,0,0
249,"early_060d","early",60,0,0
250,"early_060d","early",60,0.333333333333333,1
251,"early_060d","early",60,0,0
252,"early_060d","early",60,0,0
253,"early_060d","early",60,0.111111111111111,0.333333333333333
254,"early_060d","early",60,0.111111111111111,0.333333333333333
255,"early_060d","early",60,0.111111111111111,0.333333333333333
256,"early_060d","early",60,0.222222222222222,0.666666666666667
257,"early_060d","early",60,0.222222222222222,0.666666666666667
258,"early_060d","early",60,0.111111111111111,0.333333333333333
259,"early_060d","early",60,0.111111111111111,0.333333333333333
260,"early_060d","early",60,0,0
261,"early_060d","early",60,0.111111111111111,0.333333333333333
262,"early_060d","early",60,0.111111111111111,0.333333333333333
263,"early_060d","early",60,0.111111111111111,0.333333333333333
264,"early_060d","early",60,0,0
265,"early_060d","early",60,0.111111111111111,0.333333333333333
266,"early_060d","early",60,0.222222222222222,0.666666666666667
267,"early_060d","early",60,0,0
268,"early_060d","early",60,0.111111111111111,0.333333333333333
269,"early_060d","early",60,0,0
270,"early_060d","early",60,0.111111111111111,0.333333333333333
271,"early_060d","early",60,0,0
272,"early_060d","early",60,0,0
273,"early_060d","early",60,0,0
274,"early_060d","early",60,0.111111111111111,0.333333333333333
275,"early_060d","early",60,0.111111111111111,0.333333333333333
276,"early_060d","early",60,0.111111111111111,0.333333333333333
277,"early_060d","early",60,0.111111111111111,0.333333333333333
278,"early_060d","early",60,0,0
279,"early_060d","early",60,0.111111111111111,0.333333333333333
280,"early_060d","early",60,0.222222222222222,0.666666666666667
281,"early_060d","early",60,0,0
282,"early_060d","early",60,0,0
283,"early_060d","early",60,0.111111111111111,0.333333333333333
284,"early_060d","early",60,0,0
285,"early_060d","early",60,0,0
286,"early_060d","early",60,0,0
287,"early_060d","early",60,0.111111111111111,0.333333333333333
288,"early_060d","early",60,0,0
289,"early_060d","early",60,0,0
290,"early_060d","early",60,0.111111111111111,0.333333333333333
291,"early_060d","early",60,0,0
292,"early_060d","early",60,0,0
293,"early_060d","early",60,0.111111111111111,0.333333333333333
294,"early_060d","early",60,0.111111111111111,0.333333333333333
295,"early_060d","early",60,0,0
296,"early_060d","early",60,0.111111111111111,0.333333333333333
297,"early_060d","early",60,0.111111111111111,0.333333333333333
298,"early_060d","early",60,0,0
299,"early_060d","early",60,0.111111111111111,0.333333333333333
300,"early_060d","early",60,0,0
301,"early_060d","early",60,0,0
302,"early_060d","early",60,0,0
303,"early_060d","early",60,0,0
304,"early_060d","early",60,0,0
305,"early_060d","early",60,0.111111111111111,0.333333333333333
306,"early_060d","early",60,0,0
307,"early_060d","early",60,0,0
308,"early_060d","early",60,0.222222222222222,0.666666666666667
309,"early_060d","early",60,0,0
310,"early_060d","early",60,0,0
311,"early_060d","early",60,0,0
312,"early_060d","early",60,0,0
313,"early_060d","early",60,0,0
314,"early_060d","early",60,0,0
315,"early_060d","early",60,0,0
316,"early_060d","early",60,0.111111111111111,0.333333333333333
317,"early_060d","early",60,0,0
