"method","n_sims","mean_smape","median_smape","mean_mae","mean_pearson","mean_err_beta","mean_err_R0","mean_time_sec"
"ABC",500,21.5528967986397,18.5241544063933,2.87880769230769,0.977996557096904,28.6939888223923,28.6939890361765,53.294684
"ABC-SMC",500,52.5756035560258,43.9407520447669,14.3914807692308,0.765506408278696,318.520156420576,318.520156620286,40.238026
"NelderMead",500,59.9038519921573,50.8476289749563,20.1181703296703,0.570351023889813,2640.85558396155,2640.85558574328,16.941298
"DE",500,18.6326153755195,15.9201179633646,1.94126098901099,0.984919839588726,4.75797773318693,4.75797787757379,50.913462
"BiLSTM",500,21.4521887125573,17.5356886492146,2.7267967032967,0.979608541382125,14.6368818486093,14.8014700588188,NA
