"day","window","regime","win_len","mean_mae","sd_mae"
1,"early_090d","early",90,0,0
2,"early_090d","early",90,0,0
3,"early_090d","early",90,0.222222222222222,0.440958551844098
4,"early_090d","early",90,0.555555555555556,0.726483157256779
5,"early_090d","early",90,2.44444444444444,5.19882465349407
6,"early_090d","early",90,5.11111111111111,6.48930744464393
7,"early_090d","early",90,3,2.59807621135332
8,"early_090d","early",90,4.88888888888889,6.31356564162527
9,"early_090d","early",90,6.33333333333333,8.20060973342836
10,"early_090d","early",90,12.8888888888889,6.93621734889494
11,"early_090d","early",90,7.55555555555556,9.1393532472368
12,"early_090d","early",90,5.55555555555556,5.34114011965402
13,"early_090d","early",90,6.11111111111111,5.51009175160551
14,"early_090d","early",90,7.33333333333333,5.04975246918104
15,"early_090d","early",90,7.88888888888889,6.37268476476839
16,"early_090d","early",90,9.55555555555556,5.83333333333333
17,"early_090d","early",90,9.55555555555556,9.24812293267006
18,"early_090d","early",90,10.6666666666667,8.8175960442742
19,"early_090d","early",90,9,7.46659226153404
20,"early_090d","early",90,8.44444444444444,6.91214711777591
21,"early_090d","early",90,10.5555555555556,10.8870463293667
22,"early_090d","early",90,14,9.98749217771909
23,"early_090d","early",90,8.66666666666667,7.90569415042095
24,"early_090d","early",90,8,8.12403840463596
25,"early_090d","early",90,11.6666666666667,9.74679434480896
26,"early_090d","early",90,9.44444444444444,6.40529295019188
27,"early_090d","early",90,9.44444444444444,8.53098926137982
28,"early_090d","early",90,7.66666666666667,7.1239034243875
29,"early_090d","early",90,11.8888888888889,9.38675189355248
30,"early_090d","early",90,19.2222222222222,16.5134625213625
31,"early_090d","early",90,10.1111111111111,5.90432986130612
32,"early_090d","early",90,11.5555555555556,9.42219601673505
33,"early_090d","early",90,9,7.36545993132812
34,"early_090d","early",90,11.8888888888889,10.1050042608161
35,"early_090d","early",90,12.4444444444444,10.944303439588
36,"early_090d","early",90,11.3333333333333,9.9373034571759
37,"early_090d","early",90,7.88888888888889,9.25262725452134
38,"early_090d","early",90,8.33333333333333,6.98212002188447
39,"early_090d","early",90,11,8.95823643358446
40,"early_090d","early",90,10.3333333333333,7.66485485837795
