"day","window","regime","win_len","mean_mae","sd_mae"
1,"early_030d","early",30,0,0
2,"early_030d","early",30,0,0
3,"early_030d","early",30,0.777777777777778,0.97182531580755
4,"early_030d","early",30,1.88888888888889,3.33333333333333
5,"early_030d","early",30,7.44444444444444,13.1444961020869
6,"early_030d","early",30,10.5555555555556,13.5010287673858
7,"early_030d","early",30,10.8888888888889,15.4146395063625
8,"early_030d","early",30,18.3333333333333,30.0208261045561
9,"early_030d","early",30,26.1111111111111,31.9000174155299
10,"early_030d","early",30,27.5555555555556,37.3601094454738
11,"early_030d","early",30,33.6666666666667,42.3526858652435
12,"early_030d","early",30,33.6666666666667,41.0791918128875
13,"early_030d","early",30,31.2222222222222,40.0555170287995
14,"early_030d","early",30,35.6666666666667,46.9041575982343
15,"early_030d","early",30,32.7777777777778,53.3427075095035
16,"early_030d","early",30,45.8888888888889,56.4788554337914
17,"early_030d","early",30,43.1111111111111,54.4160923910484
18,"early_030d","early",30,43.4444444444444,63.1726030631775
19,"early_030d","early",30,47.4444444444444,65.9282016877283
20,"early_030d","early",30,47,57.2756492761104
21,"early_030d","early",30,47.2222222222222,60.9216254251677
22,"early_030d","early",30,57.1111111111111,63.7895846601239
23,"early_030d","early",30,55,63.8787914726007
24,"early_030d","early",30,49.8888888888889,71.2871735385203
25,"early_030d","early",30,47.6666666666667,59.1502324593911
26,"early_030d","early",30,49.6666666666667,60.0915967502945
27,"early_030d","early",30,45.5555555555556,56.502458156949
28,"early_030d","early",30,45.7777777777778,58.6297232165089
29,"early_030d","early",30,47.5555555555556,57.6738916475885
30,"early_030d","early",30,50.2222222222222,47.2355210032074
31,"early_030d","early",30,40.6666666666667,57.6888204074238
32,"early_030d","early",30,38.5555555555556,51.9978632039604
33,"early_030d","early",30,46.6666666666667,50.2767341819255
34,"early_030d","early",30,37.1111111111111,34.7435045887877
35,"early_030d","early",30,33.6666666666667,34.7275107083707
36,"early_030d","early",30,28.7777777777778,43.7229281320961
37,"early_030d","early",30,32.3333333333333,31.14080923804
38,"early_030d","early",30,23.7777777777778,22.6978951544949
39,"early_030d","early",30,31.3333333333333,29.9416098431597
40,"early_030d","early",30,25,33.9042770163294
41,"early_030d","early",30,18.8888888888889,17.7302315583049
42,"early_030d","early",30,29.1111111111111,20.4599880525652
43,"early_030d","early",30,19.4444444444444,17.0888202570505
44,"early_030d","early",30,21.1111111111111,19.0489136464816
45,"early_030d","early",30,21.3333333333333,16.7332005306815
46,"early_030d","early",30,20.6666666666667,11.651180197731
47,"early_030d","early",30,15.1111111111111,10.4336528172597
48,"early_030d","early",30,19.5555555555556,16.8085626327113
49,"early_030d","early",30,13.7777777777778,11.4649223479466
50,"early_030d","early",30,16.3333333333333,14.9248115565993
51,"early_030d","early",30,13.1111111111111,6.31356564162527
52,"early_030d","early",30,12.2222222222222,10.1461541701496
53,"early_030d","early",30,12.8888888888889,12.1186266181903
54,"early_030d","early",30,18.8888888888889,12.4543611281796
55,"early_030d","early",30,17,15.3785564992297
56,"early_030d","early",30,8.88888888888889,4.59468291736341
57,"early_030d","early",30,14.1111111111111,10.1050042608161
58,"early_030d","early",30,16.2222222222222,12.8235893744476
59,"early_030d","early",30,12.8888888888889,8.02253769770583
60,"early_030d","early",30,7.44444444444444,7.93900357587637
61,"early_030d","early",30,9.44444444444444,8.56024402559751
62,"early_030d","early",30,12.4444444444444,9.50146187582615
63,"early_030d","early",30,11.8888888888889,13.8152492236337
