"day","window","regime","win_len","mean_mae","sd_mae"
213,"late_060d","late",60,0.777777777777778,1.98606254796883
214,"late_060d","late",60,0.111111111111111,0.333333333333333
215,"late_060d","late",60,0.111111111111111,0.333333333333333
216,"late_060d","late",60,0.333333333333333,0.707106781186548
217,"late_060d","late",60,0.111111111111111,0.333333333333333
218,"late_060d","late",60,0.333333333333333,1
219,"late_060d","late",60,0,0
220,"late_060d","late",60,0.333333333333333,0.707106781186548
221,"late_060d","late",60,0.666666666666667,1.3228756555323
222,"late_060d","late",60,0.555555555555556,1.33333333333333
223,"late_060d","late",60,0.222222222222222,0.666666666666667
224,"late_060d","late",60,0.222222222222222,0.666666666666667
225,"late_060d","late",60,0.222222222222222,0.666666666666667
226,"late_060d","late",60,0.222222222222222,0.666666666666667
227,"late_060d","late",60,0.111111111111111,0.333333333333333
228,"late_060d","late",60,0.111111111111111,0.333333333333333
229,"late_060d","late",60,0.666666666666667,1.6583123951777
230,"late_060d","late",60,0.222222222222222,0.666666666666667
231,"late_060d","late",60,0.222222222222222,0.666666666666667
232,"late_060d","late",60,0.111111111111111,0.333333333333333
233,"late_060d","late",60,0.222222222222222,0.440958551844098
234,"late_060d","late",60,0.333333333333333,1
235,"late_060d","late",60,0.111111111111111,0.333333333333333
236,"late_060d","late",60,0.111111111111111,0.333333333333333
237,"late_060d","late",60,0.222222222222222,0.440958551844098
238,"late_060d","late",60,0.333333333333333,1
239,"late_060d","late",60,0,0
240,"late_060d","late",60,0.222222222222222,0.666666666666667
241,"late_060d","late",60,0.444444444444444,1.33333333333333
242,"late_060d","late",60,0,0
243,"late_060d","late",60,0.111111111111111,0.333333333333333
244,"late_060d","late",60,0.111111111111111,0.333333333333333
245,"late_060d","late",60,0.222222222222222,0.666666666666667
246,"late_060d","late",60,0.222222222222222,0.666666666666667
247,"late_060d","late",60,0.222222222222222,0.666666666666667
248,"late_060d","late",60,0,0
249,"late_060d","late",60,0,0
250,"late_060d","late",60,0.111111111111111,0.333333333333333
251,"late_060d","late",60,0,0
252,"late_060d","late",60,0.222222222222222,0.666666666666667
253,"late_060d","late",60,0.111111111111111,0.333333333333333
254,"late_060d","late",60,0.111111111111111,0.333333333333333
255,"late_060d","late",60,0.111111111111111,0.333333333333333
256,"late_060d","late",60,0.222222222222222,0.666666666666667
257,"late_060d","late",60,0.222222222222222,0.666666666666667
258,"late_060d","late",60,0.111111111111111,0.333333333333333
259,"late_060d","late",60,0.111111111111111,0.333333333333333
260,"late_060d","late",60,0,0
261,"late_060d","late",60,0.111111111111111,0.333333333333333
262,"late_060d","late",60,0,0
263,"late_060d","late",60,0.111111111111111,0.333333333333333
264,"late_060d","late",60,0,0
265,"late_060d","late",60,0,0
266,"late_060d","late",60,0,0
267,"late_060d","late",60,0,0
268,"late_060d","late",60,0,0
269,"late_060d","late",60,0,0
270,"late_060d","late",60,0,0
271,"late_060d","late",60,0,0
272,"late_060d","late",60,0,0
273,"late_060d","late",60,0,0
274,"late_060d","late",60,0,0
275,"late_060d","late",60,0.111111111111111,0.333333333333333
276,"late_060d","late",60,0.111111111111111,0.333333333333333
277,"late_060d","late",60,0.111111111111111,0.333333333333333
278,"late_060d","late",60,0,0
279,"late_060d","late",60,0,0
280,"late_060d","late",60,0,0
281,"late_060d","late",60,0,0
282,"late_060d","late",60,0,0
283,"late_060d","late",60,0,0
284,"late_060d","late",60,0,0
285,"late_060d","late",60,0,0
286,"late_060d","late",60,0.111111111111111,0.333333333333333
287,"late_060d","late",60,0.111111111111111,0.333333333333333
288,"late_060d","late",60,0,0
289,"late_060d","late",60,0,0
290,"late_060d","late",60,0,0
291,"late_060d","late",60,0,0
292,"late_060d","late",60,0,0
293,"late_060d","late",60,0,0
294,"late_060d","late",60,0.111111111111111,0.333333333333333
295,"late_060d","late",60,0,0
296,"late_060d","late",60,0.111111111111111,0.333333333333333
297,"late_060d","late",60,0.111111111111111,0.333333333333333
298,"late_060d","late",60,0,0
299,"late_060d","late",60,0.111111111111111,0.333333333333333
300,"late_060d","late",60,0,0
301,"late_060d","late",60,0,0
302,"late_060d","late",60,0,0
303,"late_060d","late",60,0,0
304,"late_060d","late",60,0,0
305,"late_060d","late",60,0,0
306,"late_060d","late",60,0,0
307,"late_060d","late",60,0,0
308,"late_060d","late",60,0.222222222222222,0.666666666666667
309,"late_060d","late",60,0,0
310,"late_060d","late",60,0,0
311,"late_060d","late",60,0,0
312,"late_060d","late",60,0,0
313,"late_060d","late",60,0,0
314,"late_060d","late",60,0,0
315,"late_060d","late",60,0,0
316,"late_060d","late",60,0,0
317,"late_060d","late",60,0,0
318,"late_060d","late",60,0,0
319,"late_060d","late",60,0,0
320,"late_060d","late",60,0,0
321,"late_060d","late",60,0.111111111111111,0.333333333333333
322,"late_060d","late",60,0,0
323,"late_060d","late",60,0,0
324,"late_060d","late",60,0,0
325,"late_060d","late",60,0,0
326,"late_060d","late",60,0,0
327,"late_060d","late",60,0.111111111111111,0.333333333333333
328,"late_060d","late",60,0,0
329,"late_060d","late",60,0,0
330,"late_060d","late",60,0,0
331,"late_060d","late",60,0,0
332,"late_060d","late",60,0,0
333,"late_060d","late",60,0,0
334,"late_060d","late",60,0,0
335,"late_060d","late",60,0,0
336,"late_060d","late",60,0,0
337,"late_060d","late",60,0,0
338,"late_060d","late",60,0,0
339,"late_060d","late",60,0,0
340,"late_060d","late",60,0,0
341,"late_060d","late",60,0,0
342,"late_060d","late",60,0,0
343,"late_060d","late",60,0,0
344,"late_060d","late",60,0,0
345,"late_060d","late",60,0,0
346,"late_060d","late",60,0,0
347,"late_060d","late",60,0,0
348,"late_060d","late",60,0,0
349,"late_060d","late",60,0,0
350,"late_060d","late",60,0,0
351,"late_060d","late",60,0,0
352,"late_060d","late",60,0,0
353,"late_060d","late",60,0,0
354,"late_060d","late",60,0,0
355,"late_060d","late",60,0,0
356,"late_060d","late",60,0,0
357,"late_060d","late",60,0,0
358,"late_060d","late",60,0,0
359,"late_060d","late",60,0,0
360,"late_060d","late",60,0,0
361,"late_060d","late",60,0,0
362,"late_060d","late",60,0,0
363,"late_060d","late",60,0,0
364,"late_060d","late",60,0,0
365,"late_060d","late",60,0,0
